age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
8,1,1,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/B/kangaroo,kangaroo,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,0,1,1.5,1,1.12223887444,,B,kangaroo,0
8,1,1,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/B/sandwich,sandwich,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,1,1,1.5,1,0.467604160309,,B,sandwich,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/guitar,guitar,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,2,1,1.5,1,1.11848688126,,B,guitar,0
8,1,1,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/B/elephant,elephant,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,3,1,1.5,1,0.206269025803,,B,elephant,0
8,1,0,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/A/snowman,snowman,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,4,1,1.5,1,1.44094586372,,A,snowman,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/umbrella,umbrella,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,5,1,1.5,1,0.875473976135,,B,umbrella,0
8,1,0,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/A/watch,watch,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,6,1,1.5,1,0.0850009918213,,A,watch,0
8,1,0,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/A/banana,banana,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,7,1,1.5,1,0.258738994598,,A,banana,0
8,1,0,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/A/piano,piano,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,8,1,1.5,1,0.654495000839,,A,piano,0
8,1,1,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/B/flower,flower,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,9,1,1.5,1,0.5450091362,,B,flower,0
8,1,0,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/A/penguin,penguin,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,10,1,1.5,1,0.676578044891,,A,penguin,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/camel,camel,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,11,1,1.5,1,1.05756402016,,B,camel,0
8,1,1,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/B/glasses,glasses,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,12,1,1.5,1,0.587336778641,,B,glasses,0
8,1,0,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/A/monkey,monkey,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,13,1,1.5,1,1.36571407318,,A,monkey,0
8,1,1,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/B/hand,hand,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,14,1,1.5,1,1.08813309669,,B,hand,0
8,1,0,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/A/tree,tree,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,15,1,1.5,1,0.106882095337,,A,tree,0
8,1,0,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/A/fish,fish,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,16,1,1.5,1,1.43204283714,,A,fish,0
8,1,0,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/A/table,table,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,17,1,1.5,1,1.08222985268,,A,table,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/apple,apple,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,18,1,1.5,1,0.478416919708,,B,apple,0
8,1,0,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/A/grapes,grapes,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,19,1,1.5,1,0.526964902878,,A,grapes,0
8,1,1,3,Sat Aug 10 15:16:59 2019,5,old,images/prime/task/B/ear,ear,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,20,1,1.5,1,1.35915398598,,B,ear,0
8,1,0,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/A/ladder,ladder,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,21,1,1.5,1,1.4833881855,,A,ladder,0
8,1,0,3,Sat Aug 10 15:16:59 2019,5,old,images/prime/task/A/horse,horse,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,22,1,1.5,1,1.40855383873,,A,horse,0
8,1,0,3,Sat Aug 10 15:16:59 2019,7,old,images/prime/task/A/truck,truck,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,23,1,1.5,1,0.185708045959,,A,truck,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/bowl,bowl,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,24,1,1.5,1,0.551913976669,,B,bowl,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/carrot,carrot,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,25,1,1.5,1,1.41613101959,,B,carrot,0
8,1,0,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/A/foot,foot,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,26,1,1.5,1,0.377793073654,,A,feet,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/car,car,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,27,1,1.5,1,1.13592910767,,B,car,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/sock,sock,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,28,1,1.5,1,0.821645975113,,B,sock,0
8,1,0,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/A/bed,bed,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,29,1,1.5,1,0.530568122864,,A,bed,0
8,1,1,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/B/mountain,mountain,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,30,1,1.5,1,0.104974031448,,B,mountain,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/chair,chair,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,31,1,1.5,1,1.00385403633,,B,chair,0
8,1,1,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/B/comb,comb,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,32,1,1.5,1,0.312109947205,,B,comb,0
8,1,1,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/B/key,key,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,33,1,1.5,1,0.855018138885,,B,key,0
8,1,1,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/B/pumpkin,pumpkin,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,34,1,1.5,1,0.135877132416,,B,pumpkin,0
8,1,0,3,Sat Aug 10 15:16:59 2019,6,old,images/prime/task/A/pear,pear,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,35,1,1.5,1,1.04795503616,,A,pear,0
8,1,0,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/A/whistle,whistle,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,36,1,1.5,1,0.346894979477,,A,whistle,0
8,1,0,3,Sat Aug 10 15:16:59 2019,8,old,images/prime/task/A/shoe,shoe,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1035,1035,37,1,1.5,1,0.103814840317,,A,shoe,0
