"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",7,1,1,1,"Sun May 12 11:14:24 2019",6,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,0,1,1.5,1,1.18816304207,NA,"A","bed",0,1,0
"2",7,1,1,1,"Sun May 12 11:14:24 2019",7,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,1,1,1.5,1,0.0925431251526,NA,"A","piano",0,1,0
"3",7,1,0,1,"Sun May 12 11:14:24 2019",6,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,2,1,1.5,1,1.06783509254,NA,"B","elephant",0,1,0
"4",7,1,1,1,"Sun May 12 11:14:24 2019",7,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,3,1,1.5,1,0.261544942856,NA,"A","kite",0,1,0
"5",7,1,0,1,"Sun May 12 11:14:24 2019",8,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,4,1,1.5,1,1.28033995628,NA,"B","hand",0,1,0
"6",7,1,1,1,"Sun May 12 11:14:24 2019",7,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,5,1,1.5,1,0.756124973297,NA,"A","shoe",0,1,0
"7",7,1,1,1,"Sun May 12 11:14:24 2019",5,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,6,1,1.5,1,1.25513195992,NA,"A","foot",0,1,0
"8",7,1,1,1,"Sun May 12 11:14:24 2019",8,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,7,1,1.5,1,0.0862369537354,NA,"A","clock",0,1,0
"9",7,1,0,1,"Sun May 12 11:14:24 2019",7,"old","images/prime/task/B/key","key",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,8,1,1.5,1,0.349053859711,NA,"B","key",0,1,0
"10",7,1,0,1,"Sun May 12 11:14:24 2019",7,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1061",1061,9,1,1.5,1,0.313182830811,NA,"B","guitar",0,1,0
