age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
18,1,1,2,Wed Sep 25 10:12:29 2019,6,old,images/prime/task/B/bowl,bowl,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,0,1,1.5,1,0.273774862289,,B,bowl,0
18,1,0,2,Wed Sep 25 10:12:29 2019,7,old,images/prime/task/A/tree,tree,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,1,1,1.5,1,0.685636997223,,A,tree,0
18,1,0,2,Wed Sep 25 10:12:29 2019,7,old,images/prime/task/A/banana,banana,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,2,1,1.5,1,0.450744867325,,A,banana,0
18,1,0,2,Wed Sep 25 10:12:29 2019,6,old,images/prime/task/A/fish,fish,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,3,1,1.5,1,1.14350414276,,A,fish,0
18,1,1,2,Wed Sep 25 10:12:29 2019,5,old,images/prime/task/B/chair,chair,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,4,1,1.5,1,0.513441085815,,B,chair,0
18,1,0,2,Wed Sep 25 10:12:29 2019,5,old,images/prime/task/A/scissors,scissors,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,5,1,1.5,1,0.922397851944,,A,scissors,0
18,1,0,2,Wed Sep 25 10:12:29 2019,6,old,images/prime/task/A/penguin,penguin,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,6,1,1.5,1,0.999315023422,,A,penguin,0
18,1,1,2,Wed Sep 25 10:12:29 2019,5,old,images/prime/task/B/pumpkin,pumpkin,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,7,1,1.5,1,0.410197019577,,B,pumpkin,0
18,1,1,2,Wed Sep 25 10:12:29 2019,6,old,images/prime/task/B/glasses,glasses,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,8,1,1.5,1,0.98154091835,,B,glasses,0
18,1,0,2,Wed Sep 25 10:12:29 2019,6,old,images/prime/task/A/bed,bed,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2010,2010,9,1,1.5,1,0.30631685257,,A,bed,0
