age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
9,1,1,0,Sat Aug 10 12:14:41 2019,6,old,images/prime/task/A/hanger,hanger,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,0,1,1.5,1,0.848399162292,,A,hanger,0
9,1,1,0,Sat Aug 10 12:14:41 2019,5,old,images/prime/task/A/horse,horse,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,1,1,1.5,1,0.0605380535126,,A,horse,0
9,1,1,0,Sat Aug 10 12:14:41 2019,8,old,images/prime/task/A/whistle,whistle,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,2,1,1.5,1,,,A, whistle,0
9,1,0,0,Sat Aug 10 12:14:41 2019,6,old,images/prime/task/B/ball,ball,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,3,1,1.5,1,1.45045018196,,B,ball,0
9,1,0,0,Sat Aug 10 12:14:41 2019,5,old,images/prime/task/B/mountain,mountain,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,4,1,1.5,1,1.2014708519,,B,mountain,0
9,1,0,0,Sat Aug 10 12:14:41 2019,7,old,images/prime/task/B/bird,bird,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,5,1,1.5,1,0.453139066696,,B,bird,0
9,1,1,0,Sat Aug 10 12:14:41 2019,6,old,images/prime/task/A/kite,kite,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,6,1,1.5,1,0.109506130219,,A,kite,0
9,1,1,0,Sat Aug 10 12:14:41 2019,5,old,images/prime/task/A/penguin,penguin,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,7,1,1.5,1,0.162223100662,,A,banana,0
9,1,0,0,Sat Aug 10 12:14:41 2019,8,old,images/prime/task/B/key,key,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,8,1,1.5,1,0.174542188644,,B,keys,0
9,1,0,0,Sat Aug 10 12:14:41 2019,6,old,images/prime/task/B/kangaroo,kangaroo,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,9,1,1.5,1,0.501774787903,,B,dog,0
9,1,0,0,Sat Aug 10 12:14:41 2019,6,old,images/prime/task/B/umbrella,umbrella,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1028,1028,10,1,1.5,1,0.0709128379822,,B,umbrella,0
