"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",7,1,0,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,0,1,1.5,1,1.30544304848,NA,"A","penguin",0,0,0
"2",7,1,1,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,1,1,1.5,1,0.677675008774,NA,"B","ear",0,1,0
"3",7,1,1,3,"Sun May 12 13:47:00 2019",2,"old","images/prime/task/B/key","key",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,2,1,1.5,1,1.31849312782,NA,"B","bird",0,0,0
"4",7,1,1,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,3,1,1.5,1,1.37001800537,NA,"B","parrot",0,0,0
"5",7,1,1,3,"Sun May 12 13:47:00 2019",3,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,4,1,1.5,1,0.342863082886,NA,"B","beaver",0,0,0
"6",7,1,0,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,5,1,1.5,1,1.22243905067,NA,"A","guitar",0,0,0
"7",7,1,0,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,6,1,1.5,1,0.453465938568,NA,"A","clock",0,1,0
"8",7,1,1,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,7,1,1.5,1,1.34664797783,NA,"B","apple",0,1,0
"9",7,1,0,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,8,1,1.5,1,1.22304606438,NA,"A","snowman",0,1,0
"10",7,1,1,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,9,1,1.5,1,0.81916308403,NA,"B","bird",0,1,0
"11",7,1,1,3,"Sun May 12 13:47:00 2019",4,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,10,1,1.5,1,0.0203049182892,NA,"B","dolphin",0,0,0
"12",7,1,0,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,11,1,1.5,1,0.726218938828,NA,"A","grapes",0,1,0
"13",7,1,1,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/B/pumpkin","pumpkin",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,12,1,1.5,1,1.07929491997,NA,"B","pumpkin",0,1,0
"14",7,1,1,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,13,1,1.5,1,0.427266120911,NA,"B","bowl",0,1,0
"15",7,1,1,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,14,1,1.5,1,0.426918983459,NA,"B","kangaroo",0,1,0
"16",7,1,1,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,15,1,1.5,1,0.921154022217,NA,"B","umbrella",0,1,0
"17",7,1,0,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,16,1,1.5,1,0.704567909241,NA,"A","horse",0,1,0
"18",7,1,1,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,17,1,1.5,1,0.422290086746,NA,"B","bird",0,0,0
"19",7,1,1,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,18,1,1.5,1,0.773206949234,NA,"B","candle",0,1,0
"20",7,1,0,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,19,1,1.5,1,1.40950393677,NA,"A","fish",0,1,0
"21",7,1,0,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,20,1,1.5,1,0.688441038132,NA,"A","bed",0,1,0
"22",7,1,0,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,21,1,1.5,1,NA,NA,"A","",0,0,0
"23",7,1,0,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,22,1,1.5,1,0.674184083939,NA,"A","stack of books",0,0,0
"24",7,1,1,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,23,1,1.5,1,1.37536287308,NA,"B","camel",0,1,0
"25",7,1,1,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,24,1,1.5,1,1.4152879715,NA,"B","spider",0,0,0
"26",7,1,1,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,25,1,1.5,1,1.11947107315,NA,"B","ball",0,1,0
"27",7,1,0,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,26,1,1.5,1,1.34758806229,NA,"A","whistle",0,1,0
"28",7,1,1,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,27,1,1.5,1,1.41235208511,NA,"B","guitar",0,1,0
"29",7,1,0,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,28,1,1.5,1,0.654646158218,NA,"A","kite",0,1,0
"30",7,1,1,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,29,1,1.5,1,1.35728096962,NA,"B","sandwich",0,1,0
"31",7,1,1,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,30,1,1.5,1,0.12394618988,NA,"B","elephant",0,1,0
"32",7,1,0,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/A/cat","cat",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,31,1,1.5,1,0.247143983841,NA,"A","dog",0,0,0
"33",7,1,0,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,32,1,1.5,1,1.08137989044,NA,"A","banana",0,1,0
"34",7,1,0,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,33,1,1.5,1,0.582576990128,NA,"A","house",0,0,0
"35",7,1,0,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,34,1,1.5,1,0.658477067947,NA,"A","foot",0,1,0
"36",7,1,0,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,35,1,1.5,1,0.269675970078,NA,"A","leg",0,0,0
"37",7,1,0,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,36,1,1.5,1,0.758572101593,NA,"A","shelf",0,0,0
"38",7,1,0,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,37,1,1.5,1,1.26784706116,NA,"A","watch",0,1,0
"39",7,1,0,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/A/monkey","monkey",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,38,1,1.5,1,0.559352874756,NA,"A","monkey",0,1,0
"40",7,1,1,3,"Sun May 12 13:47:00 2019",8,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,39,1,1.5,1,1.18254804611,NA,"B","carrot",0,1,0
"41",7,1,0,3,"Sun May 12 13:47:00 2019",7,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,40,1,1.5,1,0.7053129673,NA,"A","truck",0,1,0
"42",7,1,1,3,"Sun May 12 13:47:00 2019",5,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,41,1,1.5,1,1.22875094414,NA,"B","mountain",0,1,0
"43",7,1,1,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/B/sock","sock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,42,1,1.5,1,1.43328380585,NA,"B","sock",0,1,0
"44",7,1,1,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,43,1,1.5,1,1.0772690773,NA,"B","chair",0,1,0
"45",7,1,0,3,"Sun May 12 13:47:00 2019",4,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,44,1,1.5,1,0.475908041,NA,"A","shoe",0,1,0
"46",7,1,0,3,"Sun May 12 13:47:00 2019",6,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1063",1063,45,1,1.5,1,1.21973705292,NA,"A","tree",0,1,0
