age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
7,1,1,1,Sun Dec  8 12:33:14 2019,2,old,images/prime/task/A/grapes,grapes,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,0,1,1.5,1,0.762808084488,,A,cat,0
7,1,1,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/A/whistle,whistle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,1,1,1.5,1,1.36892294884,,A,koala,0
7,1,0,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/B/glasses,glasses,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,2,1,1.5,1,0.0626349449158,,B,tree,0
7,1,0,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/B/chair,chair,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,3,1,1.5,1,1.3141810894,,B,person,0
7,1,0,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/B/bowl,bowl,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,4,1,1.5,1,0.124189853668,,B,bowl,0
7,1,1,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/A/shoe,shoe,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,5,1,1.5,1,1.38272690773,,A,airplane,0
7,1,0,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/B/ball,ball,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,6,1,1.5,1,0.555186986923,,B,monkey,0
7,1,0,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/B/apple,apple,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,7,1,1.5,1,1.01115989685,,B,rabbit,0
7,1,1,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/A/banana,banana,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,8,1,1.5,1,0.655388116837,,A,banana,0
7,1,1,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/A/hanger,hanger,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,9,1,1.5,1,0.734708070755,,A,coat hanger,0
7,1,0,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/B/kangaroo,kangaroo,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,10,1,1.5,1,1.00820016861,,B,fox,0
7,1,0,1,Sun Dec  8 12:33:14 2019,4,old,images/prime/task/B/pumpkin,pumpkin,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,11,1,1.5,1,0.562726020813,,B,sun,0
7,1,0,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/B/ear,ear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,12,1,1.5,1,1.24932479858,,B,ear,0
7,1,0,1,Sun Dec  8 12:33:14 2019,3,old,images/prime/task/B/elephant,elephant,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,13,1,1.5,1,0.110529899597,,B,duck,0
7,1,0,1,Sun Dec  8 12:33:14 2019,4,old,images/prime/task/B/flower,flower,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,14,1,1.5,1,1.25233888626,,B,lion,0
7,1,1,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/A/fish,fish,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,15,1,1.5,1,0.500288963318,,A,fish,0
7,1,1,1,Sun Dec  8 12:33:14 2019,4,old,images/prime/task/A/kite,kite,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,16,1,1.5,1,1.38806605339,,A,kite,0
7,1,1,1,Sun Dec  8 12:33:14 2019,7,old,images/prime/task/A/piano,piano,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,17,1,1.5,1,0.0279631614685,,A,piano,0
7,1,1,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/A/snowman,snowman,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,18,1,1.5,1,0.762778997421,,A,snowman,0
7,1,0,1,Sun Dec  8 12:33:14 2019,7,old,images/prime/task/B/candle,candle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,19,1,1.5,1,0.0230090618134,,B,tree,0
7,1,0,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/B/guitar,guitar,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,20,1,1.5,1,0.626046895981,,B,giraffe,0
7,1,1,1,Sun Dec  8 12:33:14 2019,7,old,images/prime/task/A/penguin,penguin,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,21,1,1.5,1,0.0922639369965,,A,penguin,0
7,1,1,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/A/scissors,scissors,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,22,1,1.5,1,0.44141292572,,A,violin,0
7,1,1,1,Sun Dec  8 12:33:14 2019,3,old,images/prime/task/A/table,table,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,23,1,1.5,1,0.657850980759,,A,elephant,0
7,1,0,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/B/car,car,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,24,1,1.5,1,0.288555145264,,B,beaver,0
7,1,1,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/A/truck,truck,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,25,1,1.5,1,1.3082818985,,A,truck,0
7,1,0,1,Sun Dec  8 12:33:14 2019,7,old,images/prime/task/B/key,key,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,26,1,1.5,1,1.4045650959,,B,key,0
7,1,1,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/A/foot,foot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,27,1,1.5,1,0.30832695961,,A,foot,0
7,1,0,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/B/camel,camel,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,28,1,1.5,1,0.601891040802,,B,camel,0
7,1,0,1,Sun Dec  8 12:33:14 2019,6,old,images/prime/task/B/bird,bird,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,29,1,1.5,1,1.16186714172,,B,bird,0
7,1,1,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/A/pear,pear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,30,1,1.5,1,0.961944103241,,A,raindrop,0
7,1,1,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/A/clock,clock,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,31,1,1.5,1,0.577785968781,,A,owl,0
7,1,1,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/A/watch,watch,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,32,1,1.5,1,1.25372195244,,A,dinosaur,0
7,1,0,1,Sun Dec  8 12:33:14 2019,5,old,images/prime/task/B/hand,hand,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1073,1073,33,1,1.5,1,0.464458942413,,B,koala,0
