"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"11",11,18,1,1,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,10,1,1.5,1,0.765149831771851,NA,"B","chair",0,1,0
"12",12,18,1,1,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,11,1,1.5,1,1.24412178993225,NA,"B","camel",0,1,0
"13",13,18,1,1,2,"Mon Oct 22 16:21:00 2018",8,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,12,1,1.5,1,0.410356998443604,NA,"B","",0,0,0
"14",14,18,1,1,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,13,1,1.5,1,0.978769063949585,NA,"B","bird",0,1,0
"15",15,18,1,1,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,14,1,1.5,1,0.859734058380127,NA,"B","flower",0,1,0
"16",16,18,1,1,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,15,1,1.5,1,0.140506982803345,NA,"B","glass",0,1,0
"17",17,18,1,0,2,"Mon Oct 22 16:21:00 2018",8,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,16,1,1.5,1,0.749032020568848,NA,"A","banana",0,1,0
"18",18,18,1,0,2,"Mon Oct 22 16:21:00 2018",5,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,17,1,1.5,1,0.503706932067871,NA,"A","car",0,1,0
"19",19,18,1,1,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,18,1,1.5,1,0.165816068649292,NA,"B","kangroo",0,1,0
"20",20,18,1,0,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,19,1,1.5,1,0.396252870559692,NA,"A","kite",0,1,0
"21",21,18,1,0,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,20,1,1.5,1,1.391028881073,NA,"A","grape",0,1,0
"22",22,18,1,1,2,"Mon Oct 22 16:21:00 2018",8,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,21,1,1.5,1,NA,NA,"B","",0,0,0
"23",23,18,1,1,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,22,1,1.5,1,0.9360032081604,NA,"B","candle",0,1,0
"24",24,18,1,1,2,"Mon Oct 22 16:21:00 2018",5,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,23,1,1.5,1,0.794688940048218,NA,"B","ear",0,1,0
"25",25,18,1,0,2,"Mon Oct 22 16:21:00 2018",5,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,24,1,1.5,1,0.653444051742554,NA,"A","clock",0,1,0
"26",26,18,1,0,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,25,1,1.5,1,0.878530025482178,NA,"A","fish",0,1,0
"27",27,18,1,1,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,26,1,1.5,1,0.132492065429688,NA,"B","sock",0,1,0
"28",28,18,1,1,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,27,1,1.5,1,0.112853050231934,NA,"B","umbrella",0,1,0
"29",29,18,1,0,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,28,1,1.5,1,0.973189830780029,NA,"A","watch",0,0,0
"30",30,18,1,1,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,29,1,1.5,1,0.0889840126037598,NA,"B","key",0,1,0
"31",31,18,1,0,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,30,1,1.5,1,0.881428956985474,NA,"A","ledder",0,1,0
"32",32,18,1,1,2,"Mon Oct 22 16:21:00 2018",5,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,31,1,1.5,1,1.2086079120636,NA,"B","car",0,1,0
"33",33,18,1,0,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,32,1,1.5,1,1.12093615531921,NA,"A","snowman",0,1,0
"34",34,18,1,0,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,33,1,1.5,1,0.525128126144409,NA,"A","cat",0,1,0
"35",35,18,1,1,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,34,1,1.5,1,0.693437099456787,NA,"B","elephant",0,1,0
"36",36,18,1,1,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,35,1,1.5,1,0.416377067565918,NA,"B","mountain",0,1,0
"37",37,18,1,0,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,36,1,1.5,1,1.31730198860168,NA,"A","tree",0,1,0
"38",38,18,1,1,2,"Mon Oct 22 16:21:00 2018",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,37,1,1.5,1,1.01630210876465,NA,"B","bowl",0,1,0
"39",39,18,1,0,2,"Mon Oct 22 16:21:00 2018",6,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,38,1,1.5,1,0.717451810836792,NA,"A","piano",0,1,0
"40",40,18,1,1,2,"Mon Oct 22 16:21:00 2018",8,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,39,1,1.5,1,1.02473497390747,NA,"B","apple",0,1,0
"41",41,18,1,0,2,"Mon Oct 22 16:21:00 2018",8,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,40,1,1.5,1,0.731768846511841,NA,"A","monkey",0,1,0
"42",42,18,1,0,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,41,1,1.5,1,0.706349849700928,NA,"A","pear",0,1,0
"43",43,18,1,0,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,42,1,1.5,1,0.987832069396973,NA,"A","watch",0,1,0
"44",44,18,1,0,2,"Mon Oct 22 16:21:00 2018",5,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,43,1,1.5,1,1.0097131729126,NA,"A","scissors",0,1,0
"45",45,18,1,1,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,44,1,1.5,1,0.767771005630493,NA,"B","comb",0,1,0
"46",46,18,1,1,2,"Mon Oct 22 16:21:00 2018",7,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A026",26,45,1,1.5,1,0.65941596031189,NA,"B","gitar",0,1,0
