"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",8,1,1,0,"Sat May 11 14:20:42 2019",7,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,0,1,1.5,1,1.25187993049622,NA,"A","whistle",0,1,0
"2",8,1,0,0,"Sat May 11 14:20:42 2019",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,1,1,1.5,1,0.89496111869812,NA,"B","bowl",0,1,0
"3",8,1,1,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,2,1,1.5,1,0.253807067871094,NA,"A","shoe",0,1,0
"4",8,1,0,0,"Sat May 11 14:20:42 2019",5,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,3,1,1.5,1,1.30295395851135,NA,"B","apple",0,1,0
"5",8,1,0,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,4,1,1.5,1,0.290719985961914,NA,"B","carrot",0,1,0
"6",8,1,1,0,"Sat May 11 14:20:42 2019",8,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,5,1,1.5,1,0.0863699913024902,NA,"A","ape",0,1,0
"7",8,1,0,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,6,1,1.5,1,0.869873046875,NA,"B","guitar",0,1,0
"8",8,1,0,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,7,1,1.5,1,0.129729986190796,NA,"B","elephamt",0,1,0
"9",8,1,1,0,"Sat May 11 14:20:42 2019",5,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,8,1,1.5,1,0.102962017059326,NA,"A","bed",0,1,0
"10",8,1,1,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,9,1,1.5,1,0.165450096130371,NA,"A","pear",0,1,0
"11",8,1,1,0,"Sat May 11 14:20:42 2019",5,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,10,1,1.5,1,1.34894013404846,NA,"A","hanger",0,1,0
"12",8,1,0,0,"Sat May 11 14:20:42 2019",8,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,11,1,1.5,1,0.472056150436401,NA,"B","sandwich",0,1,0
"13",8,1,1,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,12,1,1.5,1,1.0463171005249,NA,"A","penguin",0,1,0
"14",8,1,1,0,"Sat May 11 14:20:42 2019",5,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,13,1,1.5,1,0.0866680145263672,NA,"A","table",0,1,0
"15",8,1,0,0,"Sat May 11 14:20:42 2019",4,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,14,1,1.5,1,1.08843612670898,NA,"B","car",0,1,0
"16",8,1,0,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,15,1,1.5,1,0.113111019134521,NA,"B","chair",0,1,0
"17",8,1,1,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,16,1,1.5,1,1.37854790687561,NA,"A","scissors",0,1,0
"18",8,1,1,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,17,1,1.5,1,1.12673616409302,NA,"A","banana",0,1,0
"19",8,1,1,0,"Sat May 11 14:20:42 2019",7,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,18,1,1.5,1,1.13605809211731,NA,"A","clock",0,1,0
"20",8,1,0,0,"Sat May 11 14:20:42 2019",7,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,19,1,1.5,1,1.09838509559631,NA,"B","mountain",0,1,0
"21",8,1,0,0,"Sat May 11 14:20:42 2019",8,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,20,1,1.5,1,0.218713045120239,NA,"B","egg",0,1,0
"22",8,1,0,0,"Sat May 11 14:20:42 2019",6,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,21,1,1.5,1,1.25525093078613,NA,"B","hand",0,1,0
"23",8,1,1,0,"Sat May 11 14:20:42 2019",5,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,22,1,1.5,1,0.645909070968628,NA,"A","ladder",0,1,0
"24",8,1,0,0,"Sat May 11 14:20:42 2019",7,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,23,1,1.5,1,0.760679006576538,NA,"B","glasses",0,1,0
"25",8,1,1,0,"Sat May 11 14:20:42 2019",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1056",1056,24,1,1.5,1,0.575162887573242,NA,"A","horse",0,1,0
