age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
8,1,1,1,Sun Jul 21 14:12:01 2019,6,old,images/prime/task/A/horse,horse,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,0,1,1.5,1,0.601662874,,A,horse,0
8,1,1,1,Sun Jul 21 14:12:01 2019,7,old,images/prime/task/A/whistle,whistle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,1,1,1.5,1,0.473694086,,A,whistle,0
8,1,0,1,Sun Jul 21 14:12:01 2019,7,old,images/prime/task/B/sandwich,sandwich,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,2,1,1.5,1,1.501626968,,B,sandwich,0
8,1,1,1,Sun Jul 21 14:12:01 2019,5,old,images/prime/task/A/pear,pear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,3,1,1.5,1,1.386165857,,A,pear,0
8,1,1,1,Sun Jul 21 14:12:01 2019,4,old,images/prime/task/A/bed,bed,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,4,1,1.5,1,0.538764954,,A,bed,0
8,1,1,1,Sun Jul 21 14:12:01 2019,5,old,images/prime/task/A/monkey,monkey,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,5,1,1.5,1,1.431563854,,A,monkey,0
8,1,0,1,Sun Jul 21 14:12:01 2019,7,old,images/prime/task/B/bird,bird,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,6,1,1.5,1,0.019210815,,B,bird,0
8,1,1,1,Sun Jul 21 14:12:01 2019,6,old,images/prime/task/A/piano,piano,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,7,1,1.5,1,0.687345982,,A,piano,0
8,1,0,1,Sun Jul 21 14:12:01 2019,6,old,images/prime/task/B/glasses,glasses,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,8,1,1.5,1,0.176853895,,B,binoculars,0
8,1,0,1,Sun Jul 21 14:12:01 2019,7,old,images/prime/task/B/carrot,carrot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,9,1,1.5,1,0.037341118,,B,carrot,0
8,1,0,1,Sun Jul 21 14:12:01 2019,6,old,images/prime/task/B/kangaroo,kangaroo,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,10,1,1.5,1,1.127130032,,B,kangaroo,0
8,1,1,1,Sun Jul 21 14:12:01 2019,7,old,images/prime/task/A/fish,fish,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,11,1,1.5,1,1.232447863,,A,fish,0
8,1,1,1,Sun Jul 21 14:12:01 2019,5,old,images/prime/task/A/scissors,scissors,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1009,1009,12,1,1.5,1,1.338560104,,A,scissors,0
