"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",1,18,1,1,2,"Tue Apr  2 16:41:04 2019",3,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,0,1,1.5,1,0.976679801940918,NA,"B","pumpkin",0,1,0
"2",2,18,1,0,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,1,1,1.5,1,1.03360295295715,NA,"A","truck",0,1,0
"3",3,18,1,0,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,2,1,1.5,1,0.806327104568481,NA,"A","stroller",0,0,0
"4",4,18,1,0,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,3,1,1.5,1,0.99180793762207,NA,"A","shoe",0,1,0
"5",5,18,1,0,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,4,1,1.5,1,0.967096090316772,NA,"A","banana",0,1,0
"6",6,18,1,1,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,5,1,1.5,1,0.614925861358643,NA,"B","apple",0,1,0
"7",7,18,1,1,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,6,1,1.5,1,1.2202742099762,NA,"B","sandwich",0,1,0
"8",8,18,1,1,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,7,1,1.5,1,0.553804159164429,NA,"B","guitar",0,1,0
"9",9,18,1,1,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,8,1,1.5,1,0.60135293006897,NA,"B","car",0,1,0
"10",10,18,1,1,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,9,1,1.5,1,0.297767162322998,NA,"B","glasses",0,1,0
"11",11,18,1,1,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,10,1,1.5,1,0.809596061706543,NA,"B","camel",0,1,0
"12",12,18,1,0,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,11,1,1.5,1,0.251625061035156,NA,"A","snowman",0,1,0
"13",13,18,1,0,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,12,1,1.5,1,1.03435611724854,NA,"A","monkey",0,1,0
"14",14,18,1,1,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,13,1,1.5,1,0.944844961166382,NA,"B","carrot",0,1,0
"15",15,18,1,0,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,14,1,1.5,1,1.39531207084656,NA,"A","kite",0,1,0
"16",16,18,1,0,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,15,1,1.5,1,1.31238293647766,NA,"A","penguin",0,1,0
"17",17,18,1,0,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,16,1,1.5,1,0.870984077453613,NA,"A","horse",0,1,0
"18",18,18,1,1,2,"Tue Apr  2 16:41:04 2019",8,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,17,1,1.5,1,NA,NA,"B"," mountain",0,1,0
"19",19,18,1,0,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,18,1,1.5,1,1.47958612442017,NA,"A","piano",0,1,0
"20",20,18,1,0,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,19,1,1.5,1,0.739913940429688,NA,"A","ladder",0,1,0
"21",21,18,1,1,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,20,1,1.5,1,0.591954946517944,NA,"B","hand",0,1,0
"22",22,18,1,1,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,21,1,1.5,1,1.24613404273987,NA,"B","ball",0,1,0
"23",23,18,1,0,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,22,1,1.5,1,0.26216197013855,NA,"A","table",0,1,0
"24",24,18,1,1,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,23,1,1.5,1,1.07295203208923,NA,"B","bird",0,1,0
"25",25,18,1,1,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,24,1,1.5,1,1.17642593383789,NA,"B","ear",0,1,0
"26",26,18,1,0,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,25,1,1.5,1,0.938220977783203,NA,"A","watch",0,1,0
"27",27,18,1,1,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,26,1,1.5,1,0.969624996185303,NA,"B","chair",0,1,0
"28",28,18,1,1,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,27,1,1.5,1,0.500208854675293,NA,"B","key",0,1,0
"29",29,18,1,1,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,28,1,1.5,1,0.416713953018188,NA,"B","flower",0,1,0
"30",30,18,1,1,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,29,1,1.5,1,1.3700008392334,NA,"B","sock",0,1,0
"31",31,18,1,0,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,30,1,1.5,1,0.302573204040527,NA,"A","scicssors",0,1,0
"32",32,18,1,1,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,31,1,1.5,1,0.988435983657837,NA,"B","umbrella",0,1,0
"33",33,18,1,1,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,32,1,1.5,1,0.679490089416504,NA,"B","candle",0,1,0
"34",34,18,1,0,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,33,1,1.5,1,0.134109020233154,NA,"A","whistle",0,1,0
"35",35,18,1,0,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,34,1,1.5,1,0.995335102081299,NA,"A","fish",0,1,0
"36",36,18,1,0,2,"Tue Apr  2 16:41:04 2019",8,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,35,1,1.5,1,1.03229784965515,NA,"A","squash ",0,1,0
"37",37,18,1,0,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,36,1,1.5,1,1.0329430103302,NA,"A","clock",0,1,0
"38",38,18,1,0,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,37,1,1.5,1,0.804569005966187,NA,"A","tree",0,1,0
"39",39,18,1,1,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,38,1,1.5,1,1.16163611412048,NA,"B","comb",0,1,0
"40",40,18,1,0,2,"Tue Apr  2 16:41:04 2019",6,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,39,1,1.5,1,1.01024198532104,NA,"A","cat",0,1,0
"41",41,18,1,0,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,40,1,1.5,1,0.921727180480957,NA,"A","grapes",0,1,0
"42",42,18,1,0,2,"Tue Apr  2 16:41:04 2019",7,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,41,1,1.5,1,0.69605016708374,NA,"A","clothes line",0,1,0
"43",43,18,1,1,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,42,1,1.5,1,1.37932300567627,NA,"B","elephant",0,1,0
"44",44,18,1,0,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,43,1,1.5,1,0.628007173538208,NA,"A","feet",0,1,0
"45",45,18,1,1,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,44,1,1.5,1,0.851278066635132,NA,"B","bowl",0,1,0
"46",46,18,1,1,2,"Tue Apr  2 16:41:04 2019",5,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A070",70,45,1,1.5,1,0.476210832595825,NA,"B","kangeroo",0,1,0
