,age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age,response_correct,response_uncertain
1,8,1,1,2,Sun May 19 11:56:08 2019,8,old,images/prime/task/B/ball,ball,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,0,1,1.5,1,NA,NA,B,spear,0,0,0
2,8,1,1,2,Sun May 19 11:56:08 2019,8,old,images/prime/task/B/key,key,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,1,1,1.5,1,NA,NA,B,key,0,1,0
3,8,1,1,2,Sun May 19 11:56:08 2019,6,old,images/prime/task/B/pumpkin,pumpkin,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,2,1,1.5,1,1.482645035,NA,B,pumpkin,0,1,0
4,8,1,1,2,Sun May 19 11:56:08 2019,7,old,images/prime/task/B/ear,ear,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,3,1,1.5,1,0.706038952,NA,B,ear,0,1,0
5,8,1,0,2,Sun May 19 11:56:08 2019,7,old,images/prime/task/A/shoe,shoe,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,4,1,1.5,1,1.104142904,NA,A,shoe,0,1,0
6,8,1,1,2,Sun May 19 11:56:08 2019,8,old,images/prime/task/B/comb,comb,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,5,1,1.5,1,NA,NA,B, comb,0,1,0
7,8,1,1,2,Sun May 19 11:56:08 2019,6,old,images/prime/task/B/car,car,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,6,1,1.5,1,0.33149004,NA,B,car,0,1,0
8,8,1,1,2,Sun May 19 11:56:08 2019,6,old,images/prime/task/B/guitar,guitar,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,7,1,1.5,1,0.809766054,NA,B,guitar,0,1,0
9,8,1,0,2,Sun May 19 11:56:08 2019,5,old,images/prime/task/A/horse,horse,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,8,1,1.5,1,1.085838079,NA,A,horse,0,1,0
10,8,1,0,2,Sun May 19 11:56:08 2019,6,old,images/prime/task/A/bed,bed,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,C1070,1070,9,1,1.5,1,1.084310055,NA,A,bed,0,1,0
