"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"11",11,18,1,1,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,10,1,1.5,1,1.43903207778931,NA,"A","shoe",0,1,0
"12",12,18,1,1,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,11,1,1.5,1,1.41049790382385,NA,"A","van",0,1,0
"13",13,18,1,1,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,12,1,1.5,1,0.622318983078003,NA,"A","clock",0,1,0
"14",14,18,1,1,1,"Tue Oct  2 12:14:21 2018",7,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,13,1,1.5,1,1.44777488708496,NA,"A","grapes",0,1,0
"15",15,18,1,1,1,"Tue Oct  2 12:14:21 2018",3,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,14,1,1.5,1,0.788383960723877,NA,"A","",0,0,0
"16",16,18,1,0,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,15,1,1.5,1,1.28270888328552,NA,"B","bird",0,1,0
"17",17,18,1,0,1,"Tue Oct  2 12:14:21 2018",8,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,16,1,1.5,1,NA,NA,"B"," ball",0,1,0
"18",18,18,1,0,1,"Tue Oct  2 12:14:21 2018",8,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,17,1,1.5,1,0.662837982177734,NA,"B","hairbrush",0,1,0
"19",19,18,1,1,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,18,1,1.5,1,0.325752019882202,NA,"A","horse",0,1,0
"20",20,18,1,0,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,19,1,1.5,1,0.86388087272644,NA,"B","flower",0,1,0
"21",21,18,1,1,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,20,1,1.5,1,0.698299169540405,NA,"A","penguin",0,1,0
"22",22,18,1,1,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,21,1,1.5,1,0.298211097717285,NA,"A","piano",0,1,0
"23",23,18,1,1,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,22,1,1.5,1,0.93484902381897,NA,"A","tree",0,1,0
"24",24,18,1,0,1,"Tue Oct  2 12:14:21 2018",7,"old","images/prime/task/B/pumpkin","pumpkin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,23,1,1.5,1,0.623056888580322,NA,"B","pumpkin",0,1,0
"25",25,18,1,0,1,"Tue Oct  2 12:14:21 2018",7,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,24,1,1.5,1,0.385902166366577,NA,"B","kangaroo",0,1,0
"26",26,18,1,1,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/A/cat","cat",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,25,1,1.5,1,1.27410793304443,NA,"A","rabbit",0,0,0
"27",27,18,1,0,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,26,1,1.5,1,1.20966196060181,NA,"B","chair",0,1,0
"28",28,18,1,0,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,27,1,1.5,1,0.857157945632935,NA,"B","guitar",0,1,0
"29",29,18,1,0,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,28,1,1.5,1,1.05096197128296,NA,"B","glasses",0,1,0
"30",30,18,1,0,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,29,1,1.5,1,0.547570943832397,NA,"B","bowl",0,1,0
"31",31,18,1,1,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,30,1,1.5,1,0.318603992462158,NA,"A","bed",0,1,0
"32",32,18,1,0,1,"Tue Oct  2 12:14:21 2018",8,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,31,1,1.5,1,0.907567977905273,NA,"B","sandwich",0,1,0
"33",33,18,1,0,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,32,1,1.5,1,0.592564105987549,NA,"B","hand",0,1,0
"34",34,18,1,1,1,"Tue Oct  2 12:14:21 2018",7,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,33,1,1.5,1,1.22274899482727,NA,"A","fish",0,1,0
"35",35,18,1,0,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,34,1,1.5,1,1.02690601348877,NA,"B","candle",0,1,0
"36",36,18,1,1,1,"Tue Oct  2 12:14:21 2018",4,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,35,1,1.5,1,1.45290684700012,NA,"A","scissors",0,1,0
"37",37,18,1,1,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,36,1,1.5,1,1.40692901611328,NA,"A","snowman",0,1,0
"38",38,18,1,0,1,"Tue Oct  2 12:14:21 2018",7,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,37,1,1.5,1,0.814795970916748,NA,"B","carrot",0,1,0
"39",39,18,1,0,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,38,1,1.5,1,0.539973974227905,NA,"B","camel",0,1,0
"40",40,18,1,0,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,39,1,1.5,1,0.757943153381348,NA,"B","umbrella",0,1,0
"41",41,18,1,0,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,40,1,1.5,1,0.644268035888672,NA,"B","mountain",0,1,0
"42",42,18,1,1,1,"Tue Oct  2 12:14:21 2018",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,41,1,1.5,1,0.275824069976807,NA,"A","table",0,1,0
"43",43,18,1,0,1,"Tue Oct  2 12:14:21 2018",7,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,42,1,1.5,1,0.141697883605957,NA,"B","ear",0,1,0
"44",44,18,1,1,1,"Tue Oct  2 12:14:21 2018",4,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,43,1,1.5,1,1.29869604110718,NA,"A","foot",0,1,0
"45",45,18,1,1,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,44,1,1.5,1,1.08879089355469,NA,"A","whistle",0,1,0
"46",46,18,1,1,1,"Tue Oct  2 12:14:21 2018",6,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A021",21,45,1,1.5,1,0.651346921920776,NA,"A","ladder",0,1,0
