age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
7,1,1,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/A/cat,cat,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,0,1,1.5,1,1.02884411812,,A,bunny,0
7,1,0,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/B/kangaroo,kangaroo,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,1,1,1.5,1,0.13888502121,,B,kangeroo,0
7,1,0,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/B/ear,ear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,2,1,1.5,1,0.549098014832,,B,squirrel,0
7,1,0,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/B/apple,apple,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,3,1,1.5,1,0.779583930969,,B,apple,0
7,1,0,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/B/hand,hand,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,4,1,1.5,1,0.59779882431,,B,hand,0
7,1,0,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/B/sock,sock,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,5,1,1.5,1,0.76563000679,,B,foot,0
7,1,1,1,Sun Jul 28 09:16:07 2019,5,old,images/prime/task/A/kite,kite,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,6,1,1.5,1,0.0439009666443,,A,kite,0
7,1,1,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/A/bed,bed,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,7,1,1.5,1,0.129339933395,,A,bed,0
7,1,0,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/B/key,key,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,8,1,1.5,1,0.494672060013,,B,key,0
7,1,0,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/B/comb,comb,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,9,1,1.5,1,,,B,commb,0
7,1,1,1,Sun Jul 28 09:16:07 2019,4,old,images/prime/task/A/table,table,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,10,1,1.5,1,0.889210939407,,A,table,0
7,1,0,1,Sun Jul 28 09:16:07 2019,5,old,images/prime/task/B/car,car,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,11,1,1.5,1,0.642368078232,,B,car,0
7,1,1,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/A/piano,piano,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,12,1,1.5,1,0.484699010849,,A,piano,0
7,1,1,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/A/fish,fish,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,13,1,1.5,1,1.31841301918,,A,fish,0
7,1,1,1,Sun Jul 28 09:16:07 2019,5,old,images/prime/task/A/foot,foot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,14,1,1.5,1,1.02894592285,,A,foot,0
7,1,0,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/B/elephant,elephant,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,15,1,1.5,1,1.49698185921,,B,elephant,0
7,1,0,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/B/glasses,glasses,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,16,1,1.5,1,0.142439842224,,B,glasses,0
7,1,1,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/A/scissors,scissors,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,17,1,1.5,1,1.33846020699,,A,scissors,0
7,1,1,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/A/watch,watch,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,18,1,1.5,1,,,A,,0
7,1,0,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/B/camel,camel,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,19,1,1.5,1,,,B,,0
7,1,1,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/A/tree,tree,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,20,1,1.5,1,0.0238828659058,,A,tree,0
7,1,0,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/B/candle,candle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,21,1,1.5,1,0.926607847214,,B,candle,0
7,1,0,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/B/bird,bird,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,22,1,1.5,1,0.240236997604,,B,bird,0
7,1,1,1,Sun Jul 28 09:16:07 2019,4,old,images/prime/task/A/ladder,ladder,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,23,1,1.5,1,0.96813583374,,A,ladder,0
7,1,1,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/A/whistle,whistle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,24,1,1.5,1,1.06222105026,,A,whistle,0
7,1,1,1,Sun Jul 28 09:16:07 2019,5,old,images/prime/task/A/hanger,hanger,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,25,1,1.5,1,1.22648501396,,A,hanger,0
7,1,0,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/B/guitar,guitar,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,26,1,1.5,1,0.272575139999,,B,guitar,0
7,1,1,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/A/pear,pear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,27,1,1.5,1,0.371573925018,,A,pear,0
7,1,1,1,Sun Jul 28 09:16:07 2019,4,old,images/prime/task/A/banana,banana,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,28,1,1.5,1,1.14323091507,,A,banana,0
7,1,1,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/A/snowman,snowman,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,29,1,1.5,1,0.521553993225,,A,snowman,0
7,1,1,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/A/grapes,grapes,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,30,1,1.5,1,,,A,grapes,0
7,1,0,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/B/carrot,carrot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,31,1,1.5,1,0.0639560222626,,B,keys,0
7,1,0,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/B/flower,flower,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,32,1,1.5,1,1.32316207886,,B,flower,0
7,1,1,1,Sun Jul 28 09:16:07 2019,7,old,images/prime/task/A/monkey,monkey,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,33,1,1.5,1,1.2499320507,,A,monkey,0
7,1,0,1,Sun Jul 28 09:16:07 2019,8,old,images/prime/task/B/umbrella,umbrella,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,34,1,1.5,1,0.370672941208,,B,umbrella,0
7,1,1,1,Sun Jul 28 09:16:07 2019,6,old,images/prime/task/A/shoe,shoe,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1017,1017,35,1,1.5,1,0.0249030590057,,A,shoe,0
