age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
7,1,0,2,9/7/2019 1:02:30 PM,7,old,images/prime/task\A\scissors,scissors,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,0,1,1.5,1,1.48522566151,,A,scissors,0
7,1,0,2,9/7/2019 1:02:30 PM,4,old,images/prime/task\A\table,table,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,1,1,1.5,1,0.901271191629,,A,table9,0
7,1,0,2,9/7/2019 1:02:30 PM,7,old,images/prime/task\A\banana,banana,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,2,1,1.5,1,1.12340715859,,A,banana,0
7,1,0,2,9/7/2019 1:02:30 PM,7,old,images/prime/task\A\shoe,shoe,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,3,1,1.5,1,0.174216897838,,A,shoe,0
7,1,1,2,9/7/2019 1:02:30 PM,6,old,images/prime/task\B\car,car,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,4,1,1.5,1,0.0691414152679,,B,car,0
7,1,1,2,9/7/2019 1:02:30 PM,7,old,images/prime/task\B\sock,sock,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,5,1,1.5,1,0.329942119424,,B,sock,0
7,1,0,2,9/7/2019 1:02:30 PM,2,old,images/prime/task\A\watch,watch,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,6,1,1.5,1,0.858990450157,,A,ear,0
7,1,0,2,9/7/2019 1:02:30 PM,8,old,images/prime/task\A\piano,piano,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,7,1,1.5,1,0.576283152157,,A,piano,0
7,1,0,2,9/7/2019 1:02:30 PM,7,old,images/prime/task\A\tree,tree,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,8,1,1.5,1,0.271450000757,,A,tree,0
7,1,1,2,9/7/2019 1:02:30 PM,6,old,images/prime/task\B\chair,chair,4,1,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,1046,1046,9,1,1.5,1,1.14575977772,,B,chair,0
