age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
18,1,0,0,Thu Sep 26 17:08:22 2019,8,old,images/prime/task/B/key,key,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,0,1,1.5,1,0.790598869324,,B,key,0
18,1,1,0,Thu Sep 26 17:08:22 2019,8,old,images/prime/task/A/ladder,ladder,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,1,1,1.5,1,0.709497928619,,A,ladder,0
18,1,1,0,Thu Sep 26 17:08:22 2019,7,old,images/prime/task/A/watch,watch,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,2,1,1.5,1,0.287969112396,,A,watch,0
18,1,1,0,Thu Sep 26 17:08:22 2019,7,old,images/prime/task/A/piano,piano,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,3,1,1.5,1,0.43856215477,,A,piano,0
18,1,0,0,Thu Sep 26 17:08:22 2019,7,old,images/prime/task/B/car,car,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,4,1,1.5,1,0.247528076172,,B,car,0
18,1,0,0,Thu Sep 26 17:08:22 2019,8,old,images/prime/task/B/candle,candle,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,5,1,1.5,1,0.682016849518,,B,candle,0
18,1,1,0,Thu Sep 26 17:08:22 2019,8,old,images/prime/task/A/pear,pear,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,6,1,1.5,1,0.0981171131134,,A,pear,0
18,1,0,0,Thu Sep 26 17:08:22 2019,8,old,images/prime/task/B/bird,bird,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,7,1,1.5,1,0.29701089859,,B,bird,0
18,1,1,0,Thu Sep 26 17:08:22 2019,7,old,images/prime/task/A/truck,truck,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,8,1,1.5,1,1.22299408913,,A,truck,0
18,1,0,0,Thu Sep 26 17:08:22 2019,7,old,images/prime/task/B/hand,hand,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2016,2016,9,1,1.5,1,0.951709032059,,B,hand,0
