"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",1,17,1,0,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,0,1,1.5,1,1.37408995628,NA,"A","sock",0,1,0
"2",2,17,1,1,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,1,1,1.5,1,1.43700408936,NA,"B","elephant",0,1,0
"3",3,17,1,0,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,2,1,1.5,1,0.650233030319,NA,"A","watch",0,1,0
"4",4,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,3,1,1.5,1,0.820219039917,NA,"B","apple",0,1,0
"5",5,17,1,0,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,4,1,1.5,1,0.968519926071,NA,"A","truck",0,1,0
"6",6,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,5,1,1.5,1,0.890287876129,NA,"B","ball",0,1,0
"7",7,17,1,0,2,"Thu Dec  6 10:12:15 2018",5,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,6,1,1.5,1,0.913774967194,NA,"A","bed",0,1,0
"8",8,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,7,1,1.5,1,0.109788179398,NA,"B","pumpkin",0,1,0
"9",9,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,8,1,1.5,1,0.527168035507,NA,"B","hand",0,1,0
"10",10,17,1,0,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,9,1,1.5,1,0.0357639789581,NA,"A","banana",0,1,0
"11",11,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,10,1,1.5,1,1.40216898918,NA,"B","carrot",0,1,0
"12",12,17,1,0,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,11,1,1.5,1,0.264456987381,NA,"A","horse",0,1,0
"13",13,17,1,0,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,12,1,1.5,1,0.978775024414,NA,"A","cat",0,1,0
"14",14,17,1,0,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,13,1,1.5,1,0.815077066422,NA,"A","piano",0,1,0
"15",15,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,14,1,1.5,1,1.05423498154,NA,"B","kangaroo",0,1,0
"16",16,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,15,1,1.5,1,0.239561080933,NA,"B","umbrella",0,1,0
"17",17,17,1,1,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,16,1,1.5,1,1.23316788673,NA,"B","camel",0,1,0
"18",18,17,1,1,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,17,1,1.5,1,1.11383581161,NA,"B","sock",0,1,0
"19",19,17,1,0,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,18,1,1.5,1,NA,NA,"A"," ladder",0,1,0
"20",20,17,1,1,2,"Thu Dec  6 10:12:15 2018",8,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,19,1,1.5,1,0.93630194664,NA,"B","bird",0,1,0
"21",21,17,1,0,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,20,1,1.5,1,1.46260714531,NA,"A","penguin",0,1,0
"22",22,17,1,1,2,"Thu Dec  6 10:12:15 2018",7,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,21,1,1.5,1,0.778110980988,NA,"B","mountain",0,1,0
"23",23,17,1,1,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,22,1,1.5,1,0.692599058151,NA,"B","chair",0,1,0
"24",24,17,1,0,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,23,1,1.5,1,1.46716713905,NA,"A","fish",0,1,0
"25",25,17,1,0,2,"Thu Dec  6 10:12:15 2018",6,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",34,34,24,1,1.5,1,0.518962860107,NA,"A","clock",0,1,0
