"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"15",15,18,1,1,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,14,1,1.5,1,0.513524055481,NA,"B","camel",0,1,0
"16",16,18,1,1,2,"Thu Mar 28 12:05:27 2019",7,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,15,1,1.5,1,1.32461500168,NA,"B","sandwhich",0,1,0
"17",17,18,1,1,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,16,1,1.5,1,1.17904305458,NA,"B","car",0,1,0
"18",18,18,1,0,2,"Thu Mar 28 12:05:27 2019",6,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,17,1,1.5,1,0.319764852524,NA,"A","clock",0,1,0
"19",19,18,1,0,2,"Thu Mar 28 12:05:27 2019",7,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,18,1,1.5,1,0.418254137039,NA,"A","fish",0,1,0
"20",20,18,1,1,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,19,1,1.5,1,0.592839002609,NA,"B","elephant",0,1,0
"21",21,18,1,1,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,20,1,1.5,1,1.15228009224,NA,"B","chair",0,1,0
"22",22,18,1,0,2,"Thu Mar 28 12:05:27 2019",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,21,1,1.5,1,0.849478960037,NA,"A","penguin",0,1,0
"23",23,18,1,0,2,"Thu Mar 28 12:05:27 2019",8,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,22,1,1.5,1,0.252885818481,NA,"A","grapes",0,1,0
"24",24,18,1,1,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,23,1,1.5,1,0.591192960739,NA,"B","bowl",0,1,0
"25",25,18,1,0,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,24,1,1.5,1,1.14543914795,NA,"A","truck",0,1,0
"26",26,18,1,0,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,25,1,1.5,1,1.02311110497,NA,"A","snowman",0,1,0
"27",27,18,1,1,2,"Thu Mar 28 12:05:27 2019",7,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,26,1,1.5,1,0.563757896423,NA,"B","comb",0,1,0
"28",28,18,1,0,2,"Thu Mar 28 12:05:27 2019",7,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,27,1,1.5,1,0.404012203217,NA,"A","monkey",0,1,0
"29",29,18,1,1,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,28,1,1.5,1,1.12188696861,NA,"B","strawberry",0,0,0
"30",30,18,1,0,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,29,1,1.5,1,0.443269968033,NA,"A","hangar",0,1,0
"31",31,18,1,0,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,30,1,1.5,1,0.713758945465,NA,"A","horse",0,1,0
"32",32,18,1,1,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,31,1,1.5,1,1.25247192383,NA,"B","apple",0,1,0
"33",33,18,1,0,2,"Thu Mar 28 12:05:27 2019",6,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,32,1,1.5,1,0.656230926514,NA,"A","ladder",0,1,0
"34",34,18,1,1,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,33,1,1.5,1,0.257447957993,NA,"B","bone",0,0,0
"35",35,18,1,0,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,34,1,1.5,1,1.28954482079,NA,"A","tree",0,1,0
"36",36,18,1,0,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,35,1,1.5,1,0.707904815674,NA,"A","bed",0,1,0
"37",37,18,1,0,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,36,1,1.5,1,1.30336284637,NA,"A","pear",0,1,0
"38",38,18,1,0,2,"Thu Mar 28 12:05:27 2019",4,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,37,1,1.5,1,0.873513936996,NA,"A","foot",0,1,0
"39",39,18,1,1,2,"Thu Mar 28 12:05:27 2019",7,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,38,1,1.5,1,0.365514993668,NA,"B","glasses",0,1,0
"40",40,18,1,1,2,"Thu Mar 28 12:05:27 2019",7,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,39,1,1.5,1,0.324245929718,NA,"B","mother",0,0,0
"41",41,18,1,0,2,"Thu Mar 28 12:05:27 2019",6,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,40,1,1.5,1,0.882176876068,NA,"A","watch",0,1,0
"42",42,18,1,1,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,41,1,1.5,1,0.797163009644,NA,"B","sock",0,1,0
"43",43,18,1,1,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,42,1,1.5,1,0.682600975037,NA,"B","hand",0,1,0
"44",44,18,1,1,2,"Thu Mar 28 12:05:27 2019",6,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,43,1,1.5,1,0.194042205811,NA,"B","flower",0,1,0
"45",45,18,1,1,2,"Thu Mar 28 12:05:27 2019",5,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,44,1,1.5,1,0.822723865509,NA,"B","kangaroo",0,1,0
"46",46,18,1,1,2,"Thu Mar 28 12:05:27 2019",7,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A062",62,45,1,1.5,1,0.0786919593811,NA,"B","bird",0,1,0
