"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",7,1,1,1,"Sun Apr 14 11:18:17 2019",6,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,0,1,1.5,1,1.16063785552979,NA,"A","piano",0,1,0
"2",7,1,0,1,"Sun Apr 14 11:18:17 2019",6,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,1,1,1.5,1,0.988157033920288,NA,"B","crib",0,0,0
"3",7,1,0,1,"Sun Apr 14 11:18:17 2019",7,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,2,1,1.5,1,0.232590913772583,NA,"B","rocket ship",0,0,0
"4",7,1,0,1,"Sun Apr 14 11:18:17 2019",6,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,3,1,1.5,1,1.47828483581543,NA,"B","camel",0,1,0
"5",7,1,0,1,"Sun Apr 14 11:18:17 2019",8,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,4,1,1.5,1,1.16451406478882,NA,"B","umbrella",0,1,0
"6",7,1,0,1,"Sun Apr 14 11:18:17 2019",8,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,5,1,1.5,1,NA,NA,"B"," comb",0,1,0
"7",7,1,1,1,"Sun Apr 14 11:18:17 2019",7,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,6,1,1.5,1,1.35295701026917,NA,"A","truck",0,1,0
"8",7,1,1,1,"Sun Apr 14 11:18:17 2019",7,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,7,1,1.5,1,1.39630389213562,NA,"A","watch",0,1,0
"9",7,1,0,1,"Sun Apr 14 11:18:17 2019",6,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,8,1,1.5,1,0.652373075485229,NA,"B","telephone",0,0,0
"10",7,1,1,1,"Sun Apr 14 11:18:17 2019",7,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1033",1033,9,1,1.5,1,1.31205701828003,NA,"A","fish",0,1,0
