"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",8,1,0,1,"Sun May 19 11:21:23 2019",6,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,0,1,1.5,1,1.34291911125,NA,"B","camel",0,1,0
"2",8,1,1,1,"Sun May 19 11:21:23 2019",4,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,1,1,1.5,1,1.47885608673,NA,"A","dog",0,0,0
"3",8,1,1,1,"Sun May 19 11:21:23 2019",6,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,2,1,1.5,1,1.10116219521,NA,"A","banana",0,1,0
"4",8,1,1,1,"Sun May 19 11:21:23 2019",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,3,1,1.5,1,0.268566846848,NA,"A","box",0,0,0
"5",8,1,0,1,"Sun May 19 11:21:23 2019",8,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,4,1,1.5,1,NA,NA,"B","hand",0,1,0
"6",8,1,1,1,"Sun May 19 11:21:23 2019",5,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,5,1,1.5,1,0.260291099548,NA,"A","lion",0,0,0
"7",8,1,0,1,"Sun May 19 11:21:23 2019",6,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,6,1,1.5,1,1.1279938221,NA,"B","kangaroo",0,1,0
"8",8,1,0,1,"Sun May 19 11:21:23 2019",7,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,7,1,1.5,1,0.72204208374,NA,"B","guitar",0,1,0
"9",8,1,1,1,"Sun May 19 11:21:23 2019",5,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,8,1,1.5,1,0.831874847412,NA,"A","ladder",0,1,0
"10",8,1,0,1,"Sun May 19 11:21:23 2019",6,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1069,1069,9,1,1.5,1,1.42112016678,NA,"B","chair",0,1,0
