age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
8,1,1,0,9/7/2019 12:06:39 PM,6,old,images/prime/task\A\foot,foot,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,0,1,1.5,1,0.0929245545703,,A,foot,0
8,1,0,0,9/7/2019 12:06:39 PM,7,old,images/prime/task\B\ball,ball,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,1,1,1.5,1,0.530328332243,,B,ball,0
8,1,0,0,9/7/2019 12:06:39 PM,7,old,images/prime/task\B\flower,flower,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,2,1,1.5,1,1.17590618381,,B,flower,0
8,1,0,0,9/7/2019 12:06:39 PM,8,old,images/prime/task\B\comb,comb,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,3,1,1.5,1,,,B,comb,0
8,1,1,0,9/7/2019 12:06:39 PM,7,old,images/prime/task\A\snowman,snowman,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,4,1,1.5,1,0.0829697773443,,A,snowman,0
8,1,0,0,9/7/2019 12:06:39 PM,6,old,images/prime/task\B\bowl,bowl,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,5,1,1.5,1,0.439464422088,,B,bowl,0
8,1,0,0,9/7/2019 12:06:39 PM,8,old,images/prime/task\B\key,key,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,6,1,1.5,1,0.232943683484,,B,key,0
8,1,1,0,9/7/2019 12:06:39 PM,6,old,images/prime/task\A\cat,cat,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,7,1,1.5,1,0.746816490049,,A,cat,0
8,1,1,0,9/7/2019 12:06:39 PM,7,old,images/prime/task\A\watch,watch,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,8,1,1.5,1,1.14808037304,,A,watch,0
8,1,0,0,9/7/2019 12:06:39 PM,7,old,images/prime/task\B\glasses,glasses,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1044,1044,9,1,1.5,1,0.950422854832,,B,glasses,0
