"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",23,1,0,0,"Mon Apr  1 11:35:34 2019",8,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,0,1,1.5,1,1.32739806175232,NA,"B","sock",0,1,0
"2",23,1,1,0,"Mon Apr  1 11:35:34 2019",6,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,1,1,1.5,1,1.08273100852966,NA,"A","scissors",0,1,0
"3",23,1,0,0,"Mon Apr  1 11:35:34 2019",8,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,2,1,1.5,1,NA,NA,"B","ear",0,1,0
"4",23,1,1,0,"Mon Apr  1 11:35:34 2019",6,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,3,1,1.5,1,0.558568954467773,NA,"A","bus",0,1,0
"5",23,1,1,0,"Mon Apr  1 11:35:34 2019",6,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,4,1,1.5,1,1.15786695480347,NA,"A","table",0,1,0
"6",23,1,0,0,"Mon Apr  1 11:35:34 2019",7,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,5,1,1.5,1,1.01972413063049,NA,"B","bowl",0,1,0
"7",23,1,0,0,"Mon Apr  1 11:35:34 2019",5,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,6,1,1.5,1,0.0837149620056152,NA,"B","chair",0,1,0
"8",23,1,1,0,"Mon Apr  1 11:35:34 2019",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,7,1,1.5,1,1.13401222229004,NA,"A","shoe",0,1,0
"9",23,1,0,0,"Mon Apr  1 11:35:34 2019",7,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,8,1,1.5,1,0.902500867843628,NA,"B","apple",0,1,0
"10",23,1,1,0,"Mon Apr  1 11:35:34 2019",8,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,9,1,1.5,1,NA,NA,"A"," card reader",0,0,0
"11",23,1,1,0,"Mon Apr  1 11:35:34 2019",8,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,10,1,1.5,1,NA,NA,"A"," penguin",0,1,0
"12",23,1,0,0,"Mon Apr  1 11:35:34 2019",6,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,11,1,1.5,1,0.646627902984619,NA,"B","guitar",0,1,0
"13",23,1,1,0,"Mon Apr  1 11:35:34 2019",8,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,12,1,1.5,1,0.827576160430908,NA,"A","pear",0,1,0
"14",23,1,1,0,"Mon Apr  1 11:35:34 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A064",64,13,1,1.5,1,0.905742168426514,NA,"A","wrist watch",0,1,0
