age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
18,1,0,1,Thu Jul 18 12:15:18 2019,7,old,images/prime/task/B/candle,candle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,0,1,1.5,1,0.889724969864,,B,candle,0
18,1,0,1,Thu Jul 18 12:15:18 2019,6,old,images/prime/task/B/car,car,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,1,1,1.5,1,0.519292831421,,B,car,0
18,1,0,1,Thu Jul 18 12:15:18 2019,6,old,images/prime/task/B/comb,comb,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,2,1,1.5,1,0.955519914627,,B,comb,0
18,1,1,1,Thu Jul 18 12:15:18 2019,6,old,images/prime/task/A/penguin,penguin,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,3,1,1.5,1,0.818617105484,,A,penguin,0
18,1,0,1,Thu Jul 18 12:15:18 2019,7,old,images/prime/task/B/pumpkin,pumpkin,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,4,1,1.5,1,0.429275989532,,B,ball,0
18,1,1,1,Thu Jul 18 12:15:18 2019,5,old,images/prime/task/A/ladder,ladder,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,5,1,1.5,1,0.828467130661,,A,ladder,0
18,1,0,1,Thu Jul 18 12:15:18 2019,6,old,images/prime/task/B/kangaroo,kangaroo,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,6,1,1.5,1,0.257463932037,,B,kangaroo,0
18,1,1,1,Thu Jul 18 12:15:18 2019,6,old,images/prime/task/A/foot,foot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,7,1,1.5,1,0.0191569328308,,A,foot,0
18,1,1,1,Thu Jul 18 12:15:18 2019,6,old,images/prime/task/A/snowman,snowman,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,8,1,1.5,1,0.148141145706,,A,snowman,0
18,1,0,1,Thu Jul 18 12:15:18 2019,6,old,images/prime/task/B/carrot,carrot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,9,1,1.5,1,0.616461992264,,B,carrot,0
18,1,1,1,Thu Jul 18 12:15:18 2019,6,old,images/prime/task/A/banana,banana,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,10,1,1.5,1,0.749969005585,,A,banana,0
18,1,0,1,Thu Jul 18 12:15:18 2019,7,old,images/prime/task/B/mountain,mountain,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,2001,2001,11,1,1.5,1,0.272624969482,,B,mountain,0
