"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",7,1,1,1,"Sun Mar 17 11:47:35 2019",4,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,0,1,1.5,1,0.282589197158813,NA,"A","violin",0,0,0
"2",7,1,1,1,"Sun Mar 17 11:47:35 2019",7,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,1,1,1.5,1,0.721160888671875,NA,"A","grapes",0,1,0
"3",7,1,0,1,"Sun Mar 17 11:47:35 2019",4,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,2,1,1.5,1,1.28492593765259,NA,"B","tree",0,0,0
"4",7,1,1,1,"Sun Mar 17 11:47:35 2019",3,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,3,1,1.5,1,0.496867895126343,NA,"A","trumpet",0,0,0
"5",7,1,1,1,"Sun Mar 17 11:47:35 2019",2,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,4,1,1.5,1,1.23202204704285,NA,"A","drums",0,0,0
"6",7,1,1,1,"Sun Mar 17 11:47:35 2019",6,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,5,1,1.5,1,0.889486074447632,NA,"A","bed",0,1,0
"7",7,1,1,1,"Sun Mar 17 11:47:35 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,6,1,1.5,1,1.38138914108276,NA,"A","bird",0,1,0
"8",7,1,0,1,"Sun Mar 17 11:47:35 2019",5,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,7,1,1.5,1,1.06361603736877,NA,"B","umbrella",0,1,0
"9",7,1,1,1,"Sun Mar 17 11:47:35 2019",6,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,8,1,1.5,1,0.0271811485290527,NA,"A","piano",0,1,0
"10",7,1,1,1,"Sun Mar 17 11:47:35 2019",8,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,9,1,1.5,1,0.215626001358032,NA,"A","banana",0,1,0
"11",7,1,0,1,"Sun Mar 17 11:47:35 2019",7,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,10,1,1.5,1,0.308879852294922,NA,"B","glasses",0,1,0
"12",7,1,1,1,"Sun Mar 17 11:47:35 2019",7,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,11,1,1.5,1,0.83083701133728,NA,"A","tree",0,1,0
"13",7,1,0,1,"Sun Mar 17 11:47:35 2019",6,"old","images/prime/task/B/sock","sock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,12,1,1.5,1,0.552444934844971,NA,"B","sock",0,1,0
"14",7,1,0,1,"Sun Mar 17 11:47:35 2019",6,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,13,1,1.5,1,1.36738920211792,NA,"B","hand",0,1,0
"15",7,1,1,1,"Sun Mar 17 11:47:35 2019",4,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1025",1025,14,1,1.5,1,0.710517883300781,NA,"A","ladder",0,1,0
