"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",7,1,0,0,"Sun May  5 13:36:20 2019",6,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,0,1,1.5,1,1.27149391174316,NA,"B","hand",0,1,0
"2",7,1,1,0,"Sun May  5 13:36:20 2019",8,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,1,1,1.5,1,0.568302869796753,NA,"A","watvh",0,1,0
"3",7,1,0,0,"Sun May  5 13:36:20 2019",8,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,2,1,1.5,1,0.304080963134766,NA,"B","kangaroo",0,1,0
"4",7,1,0,0,"Sun May  5 13:36:20 2019",8,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,3,1,1.5,1,0.4701988697052,NA,"B","sandwich",0,1,0
"5",7,1,0,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,4,1,1.5,1,1.43800592422485,NA,"B","elephant",0,1,0
"6",7,1,1,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,5,1,1.5,1,0.425812005996704,NA,"A","cat",0,1,0
"7",7,1,1,0,"Sun May  5 13:36:20 2019",8,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,6,1,1.5,1,1.3551459312439,NA,"A","monkey",0,1,0
"8",7,1,0,0,"Sun May  5 13:36:20 2019",8,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,7,1,1.5,1,NA,NA,"B"," ball",0,1,0
"9",7,1,0,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,8,1,1.5,1,0.514778137207031,NA,"B","bird",0,1,0
"10",7,1,1,0,"Sun May  5 13:36:20 2019",8,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,9,1,1.5,1,NA,NA,"A"," cloth hanger",0,1,0
"11",7,1,1,0,"Sun May  5 13:36:20 2019",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,10,1,1.5,1,1.11233711242676,NA,"A","sho",0,1,0
"12",7,1,0,0,"Sun May  5 13:36:20 2019",5,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,11,1,1.5,1,1.00744080543518,NA,"B","apple",0,1,0
"13",7,1,0,0,"Sun May  5 13:36:20 2019",6,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,12,1,1.5,1,0.297468900680542,NA,"B","gater",0,1,0
"14",7,1,0,0,"Sun May  5 13:36:20 2019",8,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,13,1,1.5,1,NA,NA,"B","carrot",0,1,0
"15",7,1,1,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,14,1,1.5,1,1.43904900550842,NA,"A","banana",0,1,0
"16",7,1,1,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,15,1,1.5,1,1.2849907875061,NA,"A","cizzers",0,1,0
"17",7,1,0,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,16,1,1.5,1,0.841809034347534,NA,"B","pumpkin",0,1,0
"18",7,1,1,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,17,1,1.5,1,0.131814002990723,NA,"A","tree",0,1,0
"19",7,1,0,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,18,1,1.5,1,0.538953065872192,NA,"B","key",0,1,0
"20",7,1,1,0,"Sun May  5 13:36:20 2019",5,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,19,1,1.5,1,1.11372208595276,NA,"A","ladder",0,1,0
"21",7,1,1,0,"Sun May  5 13:36:20 2019",5,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,20,1,1.5,1,0.32333517074585,NA,"A","table",0,1,0
"22",7,1,1,0,"Sun May  5 13:36:20 2019",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,21,1,1.5,1,1.26578307151794,NA,"A","fish",0,1,0
"23",7,1,1,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,22,1,1.5,1,0.485175132751465,NA,"A","kite",0,1,0
"24",7,1,0,0,"Sun May  5 13:36:20 2019",6,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,23,1,1.5,1,0.796730995178223,NA,"B","camo",0,1,0
"25",7,1,0,0,"Sun May  5 13:36:20 2019",6,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,24,1,1.5,1,0.367454051971436,NA,"B","car",0,1,0
"26",7,1,0,0,"Sun May  5 13:36:20 2019",8,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,25,1,1.5,1,NA,NA,"B"," candle",0,1,0
"27",7,1,1,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,26,1,1.5,1,0.2236328125,NA,"A","bed",0,1,0
"28",7,1,1,0,"Sun May  5 13:36:20 2019",7,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1052",1052,27,1,1.5,1,0.278213024139404,NA,"A","pingue",0,1,0
