,X,age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age,response_correct,response_uncertain
33,33,18,1,1,0,Mon Dec  3 15:33:37 2018,7,old,images/prime/task/A/watch,watch,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,32,1,1.5,1,0.550396919,NA,A,watch,0,1,0
34,34,18,1,0,0,Mon Dec  3 15:33:37 2018,5,old,images/prime/task/B/kangaroo,kangaroo,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,33,1,1.5,1,1.456744909,NA,B,kangaroo,0,1,0
35,35,18,1,1,0,Mon Dec  3 15:33:37 2018,5,old,images/prime/task/A/piano,piano,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,34,1,1.5,1,1.15675211,NA,A,piano,0,1,0
36,36,18,1,1,0,Mon Dec  3 15:33:37 2018,5,old,images/prime/task/A/monkey,monkey,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,35,1,1.5,1,0.374373913,NA,A,monkey,0,1,0
37,37,18,1,0,0,Mon Dec  3 15:33:37 2018,4,old,images/prime/task/B/bird,bird,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,36,1,1.5,1,1.336913109,NA,B,bird,0,1,0
38,38,18,1,0,0,Mon Dec  3 15:33:37 2018,7,old,images/prime/task/B/guitar,guitar,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,37,1,1.5,1,0.605026007,NA,B,guitar,0,1,0
39,39,18,1,0,0,Mon Dec  3 15:33:37 2018,5,old,images/prime/task/B/pumpkin,pumpkin,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,38,1,1.5,1,0.32951498,NA,B,pumpkin,0,1,0
40,40,18,1,1,0,Mon Dec  3 15:33:37 2018,5,old,images/prime/task/A/cat,cat,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,39,1,1.5,1,1.324911118,NA,A,rabbit,0,0,0
41,41,18,1,0,0,Mon Dec  3 15:33:37 2018,7,old,images/prime/task/B/flower,flower,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,40,1,1.5,1,0.920209885,NA,B,flower,0,1,0
42,42,18,1,0,0,Mon Dec  3 15:33:37 2018,6,old,images/prime/task/B/sandwich,sandwich,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,41,1,1.5,1,1.29994607,NA,B,lunchbox,0,0,0
43,43,18,1,0,0,Mon Dec  3 15:33:37 2018,5,old,images/prime/task/B/camel,camel,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,42,1,1.5,1,1.121808052,NA,B,camel,0,1,0
44,44,18,1,1,0,Mon Dec  3 15:33:37 2018,5,old,images/prime/task/A/shoe,shoe,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,43,1,1.5,1,1.341056824,NA,A,shoe,0,1,0
45,45,18,1,0,0,Mon Dec  3 15:33:37 2018,5,old,images/prime/task/B/apple,apple,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,44,1,1.5,1,0.611815929,NA,B,apple,0,1,0
46,46,18,1,1,0,Mon Dec  3 15:33:37 2018,4,old,images/prime/task/A/snowman,snowman,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,33,33,45,1,1.5,1,0.862145901,NA,A,snowman,0,1,0
