"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"34",34,18,1,0,3,"Wed Apr  3 09:10:23 2019",6,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,33,1,1.5,1,0.874633073807,NA,"A","tree",0,1,0
"35",35,18,1,1,3,"Wed Apr  3 09:10:23 2019",5,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,34,1,1.5,1,1.3254339695,NA,"B","guitar",0,1,0
"36",36,18,1,1,3,"Wed Apr  3 09:10:23 2019",5,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,35,1,1.5,1,1.03506708145,NA,"B","ear",0,1,0
"37",37,18,1,1,3,"Wed Apr  3 09:10:23 2019",6,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,36,1,1.5,1,0.663036108017,NA,"B","umbrella",0,1,0
"38",38,18,1,0,3,"Wed Apr  3 09:10:23 2019",6,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,37,1,1.5,1,1.21518588066,NA,"A","fish",0,1,0
"39",39,18,1,1,3,"Wed Apr  3 09:10:23 2019",7,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,38,1,1.5,1,1.28861188889,NA,"B","cnadle",0,1,0
"40",40,18,1,1,3,"Wed Apr  3 09:10:23 2019",7,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,39,1,1.5,1,1.18074393272,NA,"B","cup
",0,1,0
"41",41,18,1,0,3,"Wed Apr  3 09:10:23 2019",5,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,40,1,1.5,1,0.20792388916,NA,"A","bed",0,1,0
"42",42,18,1,1,3,"Wed Apr  3 09:10:23 2019",7,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,41,1,1.5,1,0.198884010315,NA,"B","flower",0,1,0
"43",43,18,1,0,3,"Wed Apr  3 09:10:23 2019",6,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,42,1,1.5,1,0.608403921127,NA,"A","clock",0,1,0
"44",44,18,1,1,3,"Wed Apr  3 09:10:23 2019",7,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,43,1,1.5,1,0.0948131084442,NA,"B","bird",0,1,0
"45",45,18,1,1,3,"Wed Apr  3 09:10:23 2019",5,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,44,1,1.5,1,1.3714017868,NA,"B","glasses",0,1,0
"46",46,18,1,0,3,"Wed Apr  3 09:10:23 2019",7,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",71,71,45,1,1.5,1,0.530449151993,NA,"A","shoe",0,1,0
