"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,0,1,1.5,1,0.279401063919067,NA,"A","shoe",0,1,0
"2",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,1,1,1.5,1,0.172103881835938,NA,"A","tree",0,1,0
"3",22,1,1,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,2,1,1.5,1,0.269474983215332,NA,"B","hand",0,1,0
"4",22,1,0,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,3,1,1.5,1,0.714900970458984,NA,"A","banana",0,1,0
"5",22,1,1,2,"Thu Apr  4 15:09:52 2019",4,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,4,1,1.5,1,1.49747204780579,NA,"B","glasses",0,1,0
"6",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,5,1,1.5,1,0.639750957489014,NA,"A","piano",0,1,0
"7",22,1,0,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,6,1,1.5,1,0.851993083953857,NA,"A","kite",0,1,0
"8",22,1,1,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,7,1,1.5,1,1.49260902404785,NA,"B","apple",0,1,0
"9",22,1,0,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,8,1,1.5,1,0.356117963790894,NA,"A","clock",0,1,0
"10",22,1,0,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,9,1,1.5,1,0.353456974029541,NA,"A","desk",0,1,0
"11",22,1,1,2,"Thu Apr  4 15:09:52 2019",8,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,10,1,1.5,1,0.580881118774414,NA,"B","ear",0,1,0
"12",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,11,1,1.5,1,0.661212921142578,NA,"A","whistle",0,1,0
"13",22,1,0,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,12,1,1.5,1,0.474548101425171,NA,"A","penguin",0,1,0
"14",22,1,1,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,13,1,1.5,1,0.500961065292358,NA,"B","carrot",0,1,0
"15",22,1,0,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,14,1,1.5,1,0.849915981292725,NA,"A","ladder",0,1,0
"16",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,15,1,1.5,1,0.981839895248413,NA,"A","truck",0,1,0
"17",22,1,1,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,16,1,1.5,1,0.580695152282715,NA,"B","bowl",0,1,0
"18",22,1,1,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,17,1,1.5,1,0.259809970855713,NA,"B","kangaroo",0,1,0
"19",22,1,1,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,18,1,1.5,1,0.556698799133301,NA,"B","flower",0,1,0
"20",22,1,1,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,19,1,1.5,1,0.683471202850342,NA,"B","pumpkin",0,1,0
"21",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,20,1,1.5,1,0.681238174438477,NA,"A","cat",0,1,0
"22",22,1,1,2,"Thu Apr  4 15:09:52 2019",8,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,21,1,1.5,1,0.647725820541382,NA,"B","easter egg",0,1,0
"23",22,1,1,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,22,1,1.5,1,1.38547515869141,NA,"B","guitar",0,1,0
"24",22,1,0,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,23,1,1.5,1,1.05166411399841,NA,"A","horse",0,1,0
"25",22,1,1,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,24,1,1.5,1,0.265538215637207,NA,"B","camel",0,1,0
"26",22,1,0,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,25,1,1.5,1,0.559168100357056,NA,"A","scissors",0,1,0
"27",22,1,1,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,26,1,1.5,1,0.579921960830688,NA,"B","sock",0,1,0
"28",22,1,1,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,27,1,1.5,1,0.478672981262207,NA,"B","umbrella",0,1,0
"29",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,28,1,1.5,1,0.726148128509521,NA,"A","monkey",0,1,0
"30",22,1,0,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,29,1,1.5,1,0.510298013687134,NA,"A","bed",0,1,0
"31",22,1,1,2,"Thu Apr  4 15:09:52 2019",8,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,30,1,1.5,1,0.420356035232544,NA,"B","candle",0,1,0
"32",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,31,1,1.5,1,0.351187944412231,NA,"A","pear",0,1,0
"33",22,1,1,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,32,1,1.5,1,0.811393022537231,NA,"B","elephant",0,1,0
"34",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,33,1,1.5,1,0.259151220321655,NA,"A","fish",0,1,0
"35",22,1,0,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,34,1,1.5,1,0.271825075149536,NA,"A","hanger",0,1,0
"36",22,1,0,2,"Thu Apr  4 15:09:52 2019",8,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,35,1,1.5,1,0.847609996795654,NA,"A","grapes",0,1,0
"37",22,1,1,2,"Thu Apr  4 15:09:52 2019",8,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,36,1,1.5,1,0.296128988265991,NA,"B","mountain",0,1,0
"38",22,1,1,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,37,1,1.5,1,1.35155892372131,NA,"B","comb",0,1,0
"39",22,1,1,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,38,1,1.5,1,0.568811178207397,NA,"B","chair",0,1,0
"40",22,1,0,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,39,1,1.5,1,0.955778121948242,NA,"A","watch",0,1,0
"41",22,1,1,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,40,1,1.5,1,0.721349954605103,NA,"B","bird",0,1,0
"42",22,1,1,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,41,1,1.5,1,0.273669004440308,NA,"B","car",0,1,0
"43",22,1,1,2,"Thu Apr  4 15:09:52 2019",7,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,42,1,1.5,1,0.80984902381897,NA,"B","sandwich",0,1,0
"44",22,1,1,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,43,1,1.5,1,1.11377191543579,NA,"B","key",0,1,0
"45",22,1,0,2,"Thu Apr  4 15:09:52 2019",5,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,44,1,1.5,1,0.891923189163208,NA,"A","foot",0,1,0
"46",22,1,0,2,"Thu Apr  4 15:09:52 2019",6,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A078",78,45,1,1.5,1,0.767522811889648,NA,"A","snowman",0,1,0
