"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"11",11,7,1,0,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,10,1,1.5,1,0.307849884,NA,"B","candle",0,1,0
"12",12,7,1,1,0,"Sat May 25 13:43:41 2019",8,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,11,1,1.5,1,NA,NA,"A","piano",0,1,0
"13",13,7,1,1,0,"Sat May 25 13:43:41 2019",8,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,12,1,1.5,1,0.549800873,NA,"A","watch",0,1,0
"14",14,7,1,1,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,13,1,1.5,1,1.268131971,NA,"A","clock",0,1,0
"15",15,7,1,0,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,14,1,1.5,1,0.702957153,NA,"B","jellyfish",0,0,0
"16",16,7,1,0,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,15,1,1.5,1,1.273737907,NA,"B","egg",0,1,0
"17",17,7,1,0,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,16,1,1.5,1,1.268339157,NA,"B","flower",0,1,0
"18",18,7,1,0,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,17,1,1.5,1,1.437011957,NA,"B","umbrella",0,1,0
"19",19,7,1,1,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,18,1,1.5,1,0.512998819,NA,"A","bed",0,1,0
"20",20,7,1,0,0,"Sat May 25 13:43:41 2019",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,19,1,1.5,1,0.01609087,NA,"B","bowl",0,1,0
"21",21,7,1,1,0,"Sat May 25 13:43:41 2019",8,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,20,1,1.5,1,NA,NA,"A"," scissors",0,1,0
"22",22,7,1,1,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,21,1,1.5,1,1.183027029,NA,"A","pear",0,1,0
"23",23,7,1,0,0,"Sat May 25 13:43:41 2019",5,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,22,1,1.5,1,0.414647102,NA,"B","apple",0,1,0
"24",24,7,1,1,0,"Sat May 25 13:43:41 2019",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,23,1,1.5,1,0.068837166,NA,"A","horse",0,1,0
"25",25,7,1,1,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,24,1,1.5,1,1.422097921,NA,"A","whistle",0,1,0
"26",26,7,1,1,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,25,1,1.5,1,0.655318022,NA,"A"," foot",0,1,0
"27",27,7,1,1,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,26,1,1.5,1,0.343320847,NA,"A","fish",0,1,0
"28",28,7,1,1,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,27,1,1.5,1,0.147367001,NA,"A","shoe",0,1,0
"29",29,7,1,0,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,28,1,1.5,1,0.047562838,NA,"B","sock",0,1,0
"30",30,7,1,0,0,"Sat May 25 13:43:41 2019",4,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,29,1,1.5,1,1.450525045,NA,"B","car",0,1,0
"31",31,7,1,1,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,30,1,1.5,1,0.611949921,NA,"A","ladder",0,1,0
"32",32,7,1,1,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,31,1,1.5,1,0.118762016,NA,"A","kangaroo",0,0,0
"33",33,7,1,1,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,32,1,1.5,1,1.278409004,NA,"A","kite",0,1,0
"34",34,7,1,1,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,33,1,1.5,1,0.053028107,NA,"A","snowman",0,1,0
"35",35,7,1,0,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,34,1,1.5,1,0.685876131,NA,"B","hand",0,1,0
"36",36,7,1,0,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,35,1,1.5,1,0.304815054,NA,"B","parrot",0,0,0
"37",37,7,1,0,0,"Sat May 25 13:43:41 2019",8,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,36,1,1.5,1,1.180913925,NA,"B","glasses",0,1,0
"38",38,7,1,0,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,37,1,1.5,1,0.488389015,NA,"B","bird",0,1,0
"39",39,7,1,0,0,"Sat May 25 13:43:41 2019",8,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,38,1,1.5,1,0.794557095,NA,"B","carrot",0,1,0
"40",40,7,1,0,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,39,1,1.5,1,1.149744034,NA,"B","guitar",0,1,0
"41",41,7,1,0,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,40,1,1.5,1,1.334065914,NA,"B","key",0,1,0
"42",42,7,1,0,0,"Sat May 25 13:43:41 2019",5,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,41,1,1.5,1,0.528995991,NA,"B","orange",0,0,0
"43",43,7,1,1,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,42,1,1.5,1,0.039834976,NA,"A","banana",0,1,0
"44",44,7,1,0,0,"Sat May 25 13:43:41 2019",8,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,43,1,1.5,1,NA,NA,"B"," ear",0,1,0
"45",45,7,1,1,0,"Sat May 25 13:43:41 2019",7,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,44,1,1.5,1,1.208670139,NA,"A","truck",0,1,0
"46",46,7,1,0,0,"Sat May 25 13:43:41 2019",6,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1077",1077,45,1,1.5,1,1.060871124,NA,"B","mountain",0,1,0
