age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
7,1,0,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\B\chair,chair,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,0,1,1.5,1,0.220528458914,,B,chair,0
7,1,0,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\B\mountain,mountain,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,1,1,1.5,1,0.25254192896,,B,tent,0
7,1,0,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\B\camel,camel,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,2,1,1.5,1,1.1821564628,,B,camel,0
7,1,1,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\A\penguin,penguin,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,3,1,1.5,1,1.08419051953,,A,penguin,0
7,1,1,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\A\tree,tree,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,4,1,1.5,1,0.140428018291,,A,tree,0
7,1,1,1,9/7/2019 12:32:51 PM,5,old,images/prime/task\A\truck,truck,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,5,1,1.5,1,0.0494238610554,,A,truck,0
7,1,1,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\A\foot,foot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,6,1,1.5,1,1.35062955137,,A,foot,0
7,1,0,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\B\elephant,elephant,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,7,1,1.5,1,1.19989989125,,B,elephant,0
7,1,1,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\A\shoe,shoe,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,8,1,1.5,1,1.38897349805,,A,shoe,0
7,1,1,1,9/7/2019 12:32:51 PM,8,old,images/prime/task\A\watch,watch,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,9,1,1.5,1,0.3622262071,,A,watch,0
7,1,0,1,9/7/2019 12:32:51 PM,8,old,images/prime/task\B\ear,ear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,10,1,1.5,1,,,B,ear,0
7,1,1,1,9/7/2019 12:32:51 PM,5,old,images/prime/task\A\kite,kite,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,11,1,1.5,1,1.22432224115,,A,kite,0
7,1,0,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\B\apple,apple,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,12,1,1.5,1,1.1861789861,,B,apple,0
7,1,1,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\A\clock,clock,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,13,1,1.5,1,0.296310869715,,A,clock,0
7,1,1,1,9/7/2019 12:32:51 PM,8,old,images/prime/task\A\ladder,ladder,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,14,1,1.5,1,0.583141431853,,A,ladder,0
7,1,1,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\A\horse,horse,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,15,1,1.5,1,0.228573900531,,A,horse,0
7,1,0,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\B\candle,candle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,16,1,1.5,1,0.736049860017,,B,candle,0
7,1,1,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\A\snowman,snowman,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,17,1,1.5,1,1.13994406711,,A,snowman,0
7,1,1,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\A\banana,banana,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,18,1,1.5,1,1.32137361547,,A,banana,0
7,1,1,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\A\piano,piano,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,19,1,1.5,1,1.38907226358,,A,piano,0
7,1,0,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\B\guitar,guitar,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,20,1,1.5,1,1.04454563305,,B,guitar,0
7,1,1,1,9/7/2019 12:32:51 PM,8,old,images/prime/task\A\whistle,whistle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,21,1,1.5,1,0.145930049475,,A,whistle,0
7,1,0,1,9/7/2019 12:32:51 PM,7,old,images/prime/task\B\umbrella,umbrella,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,22,1,1.5,1,0.952050906111,,B,umbrella,0
7,1,1,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\A\pear,pear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,23,1,1.5,1,1.16361737912,,A,pear,0
7,1,0,1,9/7/2019 12:32:51 PM,6,old,images/prime/task\B\comb,comb,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1045,1045,24,1,1.5,1,0.480456470657,,B,ladder,0
