"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",9,1,1,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,0,1,1.5,1,0.387309074402,NA,"A","avocado",0,1,0
"2",9,1,0,1,"Fri May  3 10:51:41 2019",5,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,1,1,1.5,1,0.633465051651,NA,"B","car",0,1,0
"3",9,1,1,1,"Fri May  3 10:51:41 2019",6,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,2,1,1.5,1,1.15414190292,NA,"A","tree",0,1,0
"4",9,1,1,1,"Fri May  3 10:51:41 2019",6,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,3,1,1.5,1,0.0256490707397,NA,"A","clock",0,1,0
"5",9,1,1,1,"Fri May  3 10:51:41 2019",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,4,1,1.5,1,1.25378990173,NA,"A","table",0,1,0
"6",9,1,1,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,5,1,1.5,1,1.32783603668,NA,"A","whistle",0,1,0
"7",9,1,0,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,6,1,1.5,1,0.037878036499,NA,"B","elephant",0,1,0
"8",9,1,1,1,"Fri May  3 10:51:41 2019",6,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,7,1,1.5,1,1.28265810013,NA,"A","foot",0,1,0
"9",9,1,0,1,"Fri May  3 10:51:41 2019",8,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,8,1,1.5,1,0.521372079849,NA,"B","candle",0,1,0
"10",9,1,0,1,"Fri May  3 10:51:41 2019",6,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,9,1,1.5,1,1.45100402832,NA,"B","guitar",0,1,0
"11",9,1,0,1,"Fri May  3 10:51:41 2019",5,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,10,1,1.5,1,0.823969841003,NA,"B","palm tree",0,0,0
"12",9,1,0,1,"Fri May  3 10:51:41 2019",6,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,11,1,1.5,1,1.12128806114,NA,"B","mountain",0,1,0
"13",9,1,0,1,"Fri May  3 10:51:41 2019",8,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,12,1,1.5,1,1.03185105324,NA,"B","ear",0,1,0
"14",9,1,0,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,13,1,1.5,1,1.07850313187,NA,"B","bird",0,1,0
"15",9,1,1,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/A/monkey","monkey",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,14,1,1.5,1,1.16963386536,NA,"A","monkey",0,1,0
"16",9,1,1,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,15,1,1.5,1,0.056704044342,NA,"A","fish",0,1,0
"17",9,1,1,1,"Fri May  3 10:51:41 2019",5,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,16,1,1.5,1,1.2782459259,NA,"A","clothes hanger",0,1,0
"18",9,1,0,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,17,1,1.5,1,0.0180571079254,NA,"B","carrot",0,1,0
"19",9,1,1,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,18,1,1.5,1,1.14312815666,NA,"A","snowman",0,1,0
"20",9,1,0,1,"Fri May  3 10:51:41 2019",6,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,19,1,1.5,1,1.42824292183,NA,"B","apple",0,1,0
"21",9,1,1,1,"Fri May  3 10:51:41 2019",6,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,20,1,1.5,1,0.201251029968,NA,"A","bed",0,1,0
"22",9,1,0,1,"Fri May  3 10:51:41 2019",8,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,21,1,1.5,1,0.41579914093,NA,"B","comb",0,1,0
"23",9,1,1,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,22,1,1.5,1,1.29248595238,NA,"A","kite",0,1,0
"24",9,1,1,1,"Fri May  3 10:51:41 2019",8,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,23,1,1.5,1,0.483731985092,NA,"A","ladder",0,1,0
"25",9,1,0,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,24,1,1.5,1,0.0531480312347,NA,"B","cookie",0,0,0
"26",9,1,0,1,"Fri May  3 10:51:41 2019",7,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C10001",10001,25,1,1.5,1,1.22753190994,NA,"B","kangaroo",0,1,0
