"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"15",15,7,1,1,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,14,1,1.5,1,0.196494102,NA,"B","flower",0,1,0
"16",16,7,1,0,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,15,1,1.5,1,1.428223133,NA,"A","horse",0,1,0
"17",17,7,1,0,3,"Sat May 25 15:09:18 2019",7,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,16,1,1.5,1,1.24323082,NA,"A","shoe",0,1,0
"18",18,7,1,0,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,17,1,1.5,1,NA,NA,"A","hanger",0,1,0
"19",19,7,1,0,3,"Sat May 25 15:09:18 2019",7,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,18,1,1.5,1,0.364748001,NA,"A","clock",0,1,0
"20",20,7,1,1,3,"Sat May 25 15:09:18 2019",5,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,19,1,1.5,1,1.117819071,NA,"B","car",0,1,0
"21",21,7,1,1,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,20,1,1.5,1,0.505741119,NA,"B","comb",0,1,0
"22",22,7,1,1,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,21,1,1.5,1,0.624428034,NA,"B","glasses",0,1,0
"23",23,7,1,0,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,22,1,1.5,1,1.230086803,NA,"A","penguin",0,1,0
"24",24,7,1,0,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,23,1,1.5,1,1.495957851,NA,"A","kite",0,1,0
"25",25,7,1,0,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,24,1,1.5,1,0.799983025,NA,"A","banana",0,1,0
"26",26,7,1,0,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,25,1,1.5,1,1.315402985,NA,"A","snowman",0,1,0
"27",27,7,1,1,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,26,1,1.5,1,1.205942869,NA,"B","mountain",0,1,0
"28",28,7,1,1,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,27,1,1.5,1,1.166373968,NA,"B","guitar",0,1,0
"29",29,7,1,1,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,28,1,1.5,1,0.15951395,NA,"B","bowl",0,1,0
"30",30,7,1,1,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,29,1,1.5,1,1.149426937,NA,"B","ear",0,1,0
"31",31,7,1,0,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,30,1,1.5,1,1.312465191,NA,"A","scissors",0,1,0
"32",32,7,1,0,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,31,1,1.5,1,1.345687151,NA,"A","tree",0,1,0
"33",33,7,1,1,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,32,1,1.5,1,0.10890913,NA,"B","candle",0,1,0
"34",34,7,1,1,3,"Sat May 25 15:09:18 2019",7,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,33,1,1.5,1,0.645908833,NA,"B","chair",0,1,0
"35",35,7,1,0,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,34,1,1.5,1,1.295536995,NA,"A","watch",0,1,0
"36",36,7,1,0,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,35,1,1.5,1,0.654762983,NA,"A","whistle",0,1,0
"37",37,7,1,0,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,36,1,1.5,1,1.178957939,NA,"A","fish",0,1,0
"38",38,7,1,1,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,37,1,1.5,1,0.055020094,NA,"B","hand",0,1,0
"39",39,7,1,1,3,"Sat May 25 15:09:18 2019",7,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,38,1,1.5,1,0.694703102,NA,"B","elephant",0,1,0
"40",40,7,1,1,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,39,1,1.5,1,1.136770964,NA,"B","apple",0,1,0
"41",41,7,1,1,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,40,1,1.5,1,0.658885956,NA,"B","ball",0,1,0
"42",42,7,1,0,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,41,1,1.5,1,1.129997969,NA,"A","bench",0,1,0
"43",43,7,1,0,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,42,1,1.5,1,1.346710205,NA,"A","bed",0,1,0
"44",44,7,1,1,3,"Sat May 25 15:09:18 2019",6,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,43,1,1.5,1,0.634045124,NA,"B","umbrella",0,1,0
"45",45,7,1,0,3,"Sat May 25 15:09:18 2019",8,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,44,1,1.5,1,1.442128897,NA,"A","grapes",0,1,0
"46",46,7,1,1,3,"Sat May 25 15:09:18 2019",7,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","C1079",1079,45,1,1.5,1,0.823327065,NA,"B","sandwich",0,1,0
