"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",20,1,0,3,"Thu Apr  4 09:10:27 2019",7,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,0,1,1.5,1,0.642874956131,NA,"A","coat hanger",0,1,0
"2",20,1,0,3,"Thu Apr  4 09:10:27 2019",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,1,1,1.5,1,0.604791164398,NA,"A","table",0,1,0
"3",20,1,1,3,"Thu Apr  4 09:10:27 2019",6,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,2,1,1.5,1,0.986664056778,NA,"B","umbrella",0,1,0
"4",20,1,0,3,"Thu Apr  4 09:10:27 2019",6,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,3,1,1.5,1,0.505609989166,NA,"A","bed",0,1,0
"5",20,1,0,3,"Thu Apr  4 09:10:27 2019",5,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,4,1,1.5,1,0.97004199028,NA,"A","s
",0,0,0
"6",20,1,0,3,"Thu Apr  4 09:10:27 2019",7,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,5,1,1.5,1,1.18277311325,NA,"A","watch",0,1,0
"7",20,1,0,3,"Thu Apr  4 09:10:27 2019",8,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,6,1,1.5,1,0.413635015488,NA,"A","pear",0,1,0
"8",20,1,0,3,"Thu Apr  4 09:10:27 2019",7,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,7,1,1.5,1,0.136168003082,NA,"A","piano",0,1,0
"9",20,1,0,3,"Thu Apr  4 09:10:27 2019",5,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,8,1,1.5,1,1.24135804176,NA,"A","foot",0,1,0
"10",20,1,1,3,"Thu Apr  4 09:10:27 2019",6,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A075",75,9,1,1.5,1,0.913776159286,NA,"B","hill",0,1,0
