"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"17",17,18,1,1,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,16,1,1.5,1,0.56510591507,NA,"A","penguin",0,1,0
"18",18,18,1,0,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,17,1,1.5,1,1.46335721016,NA,"B","bowl",0,1,0
"19",19,18,1,0,0,"Wed Oct 24 14:09:30 2018",8,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,18,1,1.5,1,0.219772100449,NA,"B","mountain",0,1,0
"20",20,18,1,0,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,19,1,1.5,1,0.667639017105,NA,"B","sock",0,1,0
"21",21,18,1,0,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,20,1,1.5,1,0.855914115906,NA,"B","brush",0,1,0
"22",22,18,1,0,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,21,1,1.5,1,0.610319852829,NA,"B","apple",0,1,0
"23",23,18,1,1,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,22,1,1.5,1,1.43343114853,NA,"A","piano",0,1,0
"24",24,18,1,0,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,23,1,1.5,1,0.733994007111,NA,"B","volleyball",0,1,0
"25",25,18,1,1,0,"Wed Oct 24 14:09:30 2018",5,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,24,1,1.5,1,0.857395172119,NA,"A","foot",0,1,0
"26",26,18,1,1,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,25,1,1.5,1,0.355635881424,NA,"A","running shoe",0,1,0
"27",27,18,1,0,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,26,1,1.5,1,0.664826869965,NA,"B","glass",0,1,0
"28",28,18,1,1,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,27,1,1.5,1,0.974771022797,NA,"A","tree",0,1,0
"29",29,18,1,0,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,28,1,1.5,1,0.658786058426,NA,"B","carrot",0,1,0
"30",30,18,1,0,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,29,1,1.5,1,0.940160036087,NA,"B","key",0,1,0
"31",31,18,1,1,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,30,1,1.5,1,1.00017809868,NA,"A","grape",0,1,0
"32",32,18,1,0,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,31,1,1.5,1,1.31475496292,NA,"B","kangaroo",0,1,0
"33",33,18,1,0,0,"Wed Oct 24 14:09:30 2018",5,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,32,1,1.5,1,0.741667985916,NA,"B","hand",0,1,0
"34",34,18,1,1,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,33,1,1.5,1,0.146842956543,NA,"A","watch",0,1,0
"35",35,18,1,1,0,"Wed Oct 24 14:09:30 2018",4,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,34,1,1.5,1,0.181710958481,NA,"A","",0,0,0
"36",36,18,1,1,0,"Wed Oct 24 14:09:30 2018",5,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,35,1,1.5,1,1.27245783806,NA,"A","bed",0,1,0
"37",37,18,1,1,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,36,1,1.5,1,0.341309785843,NA,"A","banana",0,1,0
"38",38,18,1,1,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,37,1,1.5,1,0.196115016937,NA,"A","fish",0,1,0
"39",39,18,1,1,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,38,1,1.5,1,1.34889817238,NA,"A","kite",0,1,0
"40",40,18,1,0,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,39,1,1.5,1,0.398438930511,NA,"B","elephant",0,1,0
"41",41,18,1,0,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,40,1,1.5,1,0.0148270130157,NA,"B","ear",0,1,0
"42",42,18,1,0,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,41,1,1.5,1,0.961208105087,NA,"B","fish",0,0,0
"43",43,18,1,1,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,42,1,1.5,1,0.352360010147,NA,"A","clock",0,1,0
"44",44,18,1,1,0,"Wed Oct 24 14:09:30 2018",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,43,1,1.5,1,0.924061059952,NA,"A","horse",0,1,0
"45",45,18,1,0,0,"Wed Oct 24 14:09:30 2018",6,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,44,1,1.5,1,1.09831809998,NA,"B","camel",0,1,0
"46",46,18,1,0,0,"Wed Oct 24 14:09:30 2018",7,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A028",28,45,1,1.5,1,0.473807096481,NA,"B","flower",0,1,0
