age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
7,1,1,0,Thu Aug  1 14:07:33 2019,5,old,images/prime/task/A/table,table,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,0,1,1.5,1,0.5767121315,,A,table,0
7,1,0,0,Thu Aug  1 14:07:33 2019,5,old,images/prime/task/B/bird,bird,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,1,1,1.5,1,0.431799173355,,B,bird,0
7,1,1,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/A/fish,fish,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,2,1,1.5,1,1.0303850174,,A,flowers,0
7,1,0,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/B/umbrella,umbrella,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,3,1,1.5,1,0.208687782288,,B,umbrella,0
7,1,1,0,Thu Aug  1 14:07:33 2019,4,old,images/prime/task/A/kite,kite,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,4,1,1.5,1,1.12367796898,,A,kite,0
7,1,1,0,Thu Aug  1 14:07:33 2019,8,old,images/prime/task/A/whistle,whistle,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,5,1,1.5,1,0.236843824387,,A,whistle,0
7,1,1,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/A/penguin,penguin,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,6,1,1.5,1,1.16997003555,,A,penguin,0
7,1,0,0,Thu Aug  1 14:07:33 2019,8,old,images/prime/task/B/ear,ear,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,7,1,1.5,1,1.40839886665,,B,ear,0
7,1,0,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/B/chair,chair,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,8,1,1.5,1,0.9811668396,,B,chair,0
7,1,1,0,Thu Aug  1 14:07:33 2019,5,old,images/prime/task/A/shoe,shoe,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,9,1,1.5,1,0.588046073914,,A,car,0
7,1,1,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/A/piano,piano,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,10,1,1.5,1,0.421141147614,,A,table,0
7,1,1,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/A/watch,watch,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,11,1,1.5,1,1.47488617897,,A,watch,0
7,1,1,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/A/scissors,scissors,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,12,1,1.5,1,0.464934110641,,A,scissors,0
7,1,0,0,Thu Aug  1 14:07:33 2019,3,old,images/prime/task/B/car,car,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,13,1,1.5,1,0.977692127228,,B,whistle,0
7,1,1,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/A/tree,tree,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,14,1,1.5,1,1.06907200813,,A,tree,0
7,1,1,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/A/truck,truck,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,15,1,1.5,1,0.285650014877,,A,truck,0
7,1,0,0,Thu Aug  1 14:07:33 2019,5,old,images/prime/task/B/apple,apple,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,16,1,1.5,1,1.30979013443,,B,apple,0
7,1,0,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/B/mountain,mountain,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,17,1,1.5,1,0.363703012466,,B,volcano,0
7,1,1,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/A/banana,banana,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,18,1,1.5,1,1.05279493332,,A,banana,0
7,1,0,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/B/ball,ball,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,19,1,1.5,1,1.3642950058,,B,ball,0
7,1,0,0,Thu Aug  1 14:07:33 2019,8,old,images/prime/task/B/carrot,carrot,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,20,1,1.5,1,0.163197040558,,B,carrot,0
7,1,1,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/A/monkey,monkey,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,21,1,1.5,1,0.861597061157,,A,trumpet,0
7,1,1,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/A/clock,clock,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,22,1,1.5,1,0.8748691082,,A,clock,0
7,1,1,0,Thu Aug  1 14:07:33 2019,5,old,images/prime/task/A/snowman,snowman,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,23,1,1.5,1,1.47059488297,,A,snowman,0
7,1,0,0,Thu Aug  1 14:07:33 2019,5,old,images/prime/task/B/sock,sock,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,24,1,1.5,1,1.45235490799,,B,sock,0
7,1,1,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/A/horse,horse,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,25,1,1.5,1,0.424884796143,,A,horse,0
7,1,0,0,Thu Aug  1 14:07:33 2019,8,old,images/prime/task/B/comb,comb,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,26,1,1.5,1,1.49780082703,,B,comb,0
7,1,0,0,Thu Aug  1 14:07:33 2019,6,old,images/prime/task/B/camel,camel,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,27,1,1.5,1,0.478835821152,,B,camel,0
7,1,1,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/A/hanger,hanger,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,28,1,1.5,1,0.507514953613,,A,hanger,0
7,1,1,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/A/grapes,grapes,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,29,1,1.5,1,0.371067047119,,A,grapes,0
7,1,0,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/B/sandwich,sandwich,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,30,1,1.5,1,0.805439949036,,B,pie,0
7,1,1,0,Thu Aug  1 14:07:33 2019,7,old,images/prime/task/A/cat,cat,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,31,1,1.5,1,0.588315010071,,A,cat,0
7,1,1,0,Thu Aug  1 14:07:33 2019,8,old,images/prime/task/A/ladder,ladder,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1024,1024,32,1,1.5,1,0.417016983032,,A,ladder,0
