age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
19,1,1,3,Wed Nov 20 15:09:11 2019,6,old,images/prime/task/B/glasses,glasses,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,0,1,1.5,1,0.446732997894,,B,glasses,0
19,1,1,3,Wed Nov 20 15:09:11 2019,5,old,images/prime/task/B/ear,ear,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,1,1,1.5,1,0.807833194733,,B,ear,0
19,1,1,3,Wed Nov 20 15:09:11 2019,6,old,images/prime/task/B/ball,ball,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,2,1,1.5,1,0.0797889232635,,B,ball,0
19,1,0,3,Wed Nov 20 15:09:11 2019,7,old,images/prime/task/A/fish,fish,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,3,1,1.5,1,0.0967311859131,,A,fish,0
19,1,0,3,Wed Nov 20 15:09:11 2019,3,old,images/prime/task/A/table,table,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,4,1,1.5,1,1.30034017563,,A,table,0
19,1,1,3,Wed Nov 20 15:09:11 2019,5,old,images/prime/task/B/comb,comb,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,5,1,1.5,1,1.36212396622,,B,comb,0
19,1,0,3,Wed Nov 20 15:09:11 2019,6,old,images/prime/task/A/tree,tree,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,6,1,1.5,1,0.721353054047,,A,tree,0
19,1,1,3,Wed Nov 20 15:09:11 2019,5,old,images/prime/task/B/key,key,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,7,1,1.5,1,0.599964141846,,B,key,0
19,1,1,3,Wed Nov 20 15:09:11 2019,4,old,images/prime/task/B/chair,chair,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,8,1,1.5,1,0.175356864929,,B,chair,0
19,1,1,3,Wed Nov 20 15:09:11 2019,4,old,images/prime/task/B/apple,apple,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,9,1,1.5,1,1.10312700272,,B,apple,0
19,1,0,3,Wed Nov 20 15:09:11 2019,6,old,images/prime/task/A/kite,kite,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,10,1,1.5,1,1.23122406006,,A,kite,0
19,1,0,3,Wed Nov 20 15:09:11 2019,5,old,images/prime/task/A/bed,bed,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,11,1,1.5,1,0.627305030823,,A,bed,0
19,1,1,3,Wed Nov 20 15:09:11 2019,5,old,images/prime/task/B/hand,hand,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,12,1,1.5,1,0.786667823792,,B,hand,0
19,1,1,3,Wed Nov 20 15:09:11 2019,4,old,images/prime/task/B/bowl,bowl,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,13,1,1.5,1,0.679133176804,,B,bowl,0
19,1,1,3,Wed Nov 20 15:09:11 2019,6,old,images/prime/task/B/carrot,carrot,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,14,1,1.5,1,0.878971815109,,B,carrot,0
19,1,0,3,Wed Nov 20 15:09:11 2019,7,old,images/prime/task/A/watch,watch,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,15,1,1.5,1,0.341953039169,,A,watch,0
19,1,1,3,Wed Nov 20 15:09:11 2019,6,old,images/prime/task/B/flower,flower,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,16,1,1.5,1,1.24630594254,,B,flower,0
19,1,0,3,Wed Nov 20 15:09:11 2019,8,old,images/prime/task/A/banana,banana,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2035,2035,17,1,1.5,1,0.317188978195,,A,banana,0
