"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"11",11,18,1,1,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,10,1,1.5,1,0.789422988892,NA,"A","scissors",0,1,0
"12",12,18,1,0,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,11,1,1.5,1,0.841696023941,NA,"B","apple",0,1,0
"13",13,18,1,1,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,12,1,1.5,1,0.970422029495,NA,"A","pear",0,1,0
"14",14,18,1,0,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,13,1,1.5,1,0.929986000061,NA,"B","glasses",0,1,0
"15",15,18,1,1,0,"Thu Apr  4 12:11:15 2019",7,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,14,1,1.5,1,0.517310857773,NA,"A","grapes",0,1,0
"16",16,18,1,1,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,15,1,1.5,1,0.664194822311,NA,"A","horse",0,1,0
"17",17,18,1,1,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,16,1,1.5,1,0.719491958618,NA,"A","fish",0,1,0
"18",18,18,1,0,0,"Thu Apr  4 12:11:15 2019",4,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,17,1,1.5,1,1.20895385742,NA,"B","giraffe",0,1,0
"19",19,18,1,0,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,18,1,1.5,1,1.03455805779,NA,"B","car",0,1,0
"20",20,18,1,0,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,19,1,1.5,1,0.929408073425,NA,"B","camel",0,1,0
"21",21,18,1,0,0,"Thu Apr  4 12:11:15 2019",7,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,20,1,1.5,1,0.661731004715,NA,"B","umbrella",0,1,0
"22",22,18,1,1,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,21,1,1.5,1,0.688051939011,NA,"A","penguin",0,1,0
"23",23,18,1,0,0,"Thu Apr  4 12:11:15 2019",8,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,22,1,1.5,1,NA,NA,"B"," candle",0,1,0
"24",24,18,1,0,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,23,1,1.5,1,1.35102295876,NA,"B","mountain",0,1,0
"25",25,18,1,0,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,24,1,1.5,1,0.673955917358,NA,"B","bird",0,1,0
"26",26,18,1,0,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,25,1,1.5,1,0.711538076401,NA,"B","key",0,1,0
"27",27,18,1,0,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,26,1,1.5,1,1.16519212723,NA,"B","elephant",0,1,0
"28",28,18,1,0,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,27,1,1.5,1,1.33358812332,NA,"B","kangeroo",0,1,0
"29",29,18,1,1,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,28,1,1.5,1,0.707760095596,NA,"A","whistle ",0,1,0
"30",30,18,1,0,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,29,1,1.5,1,0.401137828827,NA,"B","bowl",0,1,0
"31",31,18,1,1,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,30,1,1.5,1,0.716303110123,NA,"A","clothing hanger",0,1,0
"32",32,18,1,1,0,"Thu Apr  4 12:11:15 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,31,1,1.5,1,0.623621940613,NA,"A","wrist watch",0,1,0
"33",33,18,1,1,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,32,1,1.5,1,0.660460948944,NA,"A","foot",0,1,0
"34",34,18,1,1,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,33,1,1.5,1,0.124285936356,NA,"A","piano",0,1,0
"35",35,18,1,1,0,"Thu Apr  4 12:11:15 2019",4,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,34,1,1.5,1,1.12778806686,NA,"A","ladder",0,1,0
"36",36,18,1,1,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,35,1,1.5,1,1.07840895653,NA,"A","banana",0,1,0
"37",37,18,1,1,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,36,1,1.5,1,0.273876905441,NA,"A","snowman",0,1,0
"38",38,18,1,1,0,"Thu Apr  4 12:11:15 2019",3,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,37,1,1.5,1,0.35120010376,NA,"A","table",0,1,0
"39",39,18,1,1,0,"Thu Apr  4 12:11:15 2019",4,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,38,1,1.5,1,0.916932106018,NA,"A","bed",0,1,0
"40",40,18,1,1,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,39,1,1.5,1,1.15909695625,NA,"A","truck",0,1,0
"41",41,18,1,0,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,40,1,1.5,1,0.647218942642,NA,"B","carrot",0,1,0
"42",42,18,1,0,0,"Thu Apr  4 12:11:15 2019",5,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,41,1,1.5,1,0.493044137955,NA,"B","chair",0,1,0
"43",43,18,1,0,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,42,1,1.5,1,0.22275686264,NA,"B","sock",0,1,0
"44",44,18,1,0,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,43,1,1.5,1,0.0261318683624,NA,"B","pumpkin",0,1,0
"45",45,18,1,1,0,"Thu Apr  4 12:11:15 2019",7,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,44,1,1.5,1,0.453646183014,NA,"A","monkey",0,1,0
"46",46,18,1,0,0,"Thu Apr  4 12:11:15 2019",6,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A076",76,45,1,1.5,1,0.874603033066,NA,"B","sandwich",0,1,0
