age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
7,1,1,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/A/bed,bed,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,0,1,1.5,1,1.02502012253,,A,bed,0
7,1,1,1,Sun Jul 21 10:50:23 2019,8,old,images/prime/task/A/shoe,shoe,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,1,1,1.5,1,0.0685360431671,,A,shoe,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/penguin,penguin,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,2,1,1.5,1,0.841844081879,,A,penguin,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/piano,piano,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,3,1,1.5,1,0.208106994629,,A,piano,0
7,1,0,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/B/ball,ball,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,4,1,1.5,1,1.30582213402,,B,ball,0
7,1,0,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/B/car,car,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,5,1,1.5,1,0.632126808167,,B,car,0
7,1,0,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/B/kangaroo,kangaroo,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,6,1,1.5,1,0.976809024811,,B,kangaroo,0
7,1,0,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/B/chair,chair,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,7,1,1.5,1,1.37116289139,,B,chair,0
7,1,1,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/A/hanger,hanger,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,8,1,1.5,1,1.36310911179,,A,hanger,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/banana,banana,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,9,1,1.5,1,1.17079210281,,A,banana,0
7,1,1,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/A/foot,foot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,10,1,1.5,1,1.03629398346,,A,foot,0
7,1,0,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/B/guitar,guitar,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,11,1,1.5,1,1.25006508827,,B,guitar,0
7,1,0,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/B/umbrella,umbrella,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,12,1,1.5,1,1.47370910645,,B,umbrella,0
7,1,0,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/B/hand,hand,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,13,1,1.5,1,0.478974103928,,B,hand,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/grapes,grapes,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,14,1,1.5,1,1.31415915489,,A,grapes,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/fish,fish,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,15,1,1.5,1,0.591507911682,,A,fish,0
7,1,0,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/B/bird,bird,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,16,1,1.5,1,1.13081789017,,B,bird,0
7,1,0,1,Sun Jul 21 10:50:23 2019,5,old,images/prime/task/B/camel,camel,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,17,1,1.5,1,1.43344402313,,B,camel,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/cat,cat,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,18,1,1.5,1,1.45022106171,,A,cat,0
7,1,0,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/B/sock,sock,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,19,1,1.5,1,0.0099048614502,,B,sock,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/truck,truck,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,20,1,1.5,1,0.224966049194,,A,truck,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/table,table,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,21,1,1.5,1,0.075581073761,,A,table,0
7,1,0,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/B/bowl,bowl,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,22,1,1.5,1,0.482159137726,,B,bowl,0
7,1,0,1,Sun Jul 21 10:50:23 2019,6,old,images/prime/task/B/apple,apple,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,23,1,1.5,1,0.825757980347,,B,apple,0
7,1,0,1,Sun Jul 21 10:50:23 2019,8,old,images/prime/task/B/candle,candle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,24,1,1.5,1,,,B, candle,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/monkey,monkey,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,25,1,1.5,1,0.495170116425,,A,monkey,0
7,1,0,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/B/mountain,mountain,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,26,1,1.5,1,1.41594982147,,B,mountain,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/pear,pear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,27,1,1.5,1,0.959202051163,,A,pear,0
7,1,1,1,Sun Jul 21 10:50:23 2019,7,old,images/prime/task/A/horse,horse,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1001,1001,28,1,1.5,1,0.736728906631,,A,horse,0
