"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",23,1,1,2,"Thu Mar 14 12:02:01 2019",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,0,1,1.5,1,0.312114953995,NA,"B","sock",0,1,0
"2",23,1,1,2,"Thu Mar 14 12:02:01 2019",5,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,1,1,1.5,1,0.26907491684,NA,"B","glasses",0,1,0
"3",23,1,0,2,"Thu Mar 14 12:02:01 2019",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,2,1,1.5,1,1.40847086906,NA,"A","penguin",0,1,0
"4",23,1,1,2,"Thu Mar 14 12:02:01 2019",5,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,3,1,1.5,1,0.81442117691,NA,"B","hand",0,1,0
"5",23,1,0,2,"Thu Mar 14 12:02:01 2019",4,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,4,1,1.5,1,0.846215963364,NA,"A","sissors",0,1,0
"6",23,1,1,2,"Thu Mar 14 12:02:01 2019",5,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,5,1,1.5,1,0.649383068085,NA,"B","ear",0,1,0
"7",23,1,0,2,"Thu Mar 14 12:02:01 2019",7,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,6,1,1.5,1,0.137801885605,NA,"A","clock",0,1,0
"8",23,1,1,2,"Thu Mar 14 12:02:01 2019",5,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,7,1,1.5,1,1.25678610802,NA,"B","pumpkin",0,1,0
"9",23,1,0,2,"Thu Mar 14 12:02:01 2019",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,8,1,1.5,1,0.633975028992,NA,"A","fish",0,1,0
"10",23,1,0,2,"Thu Mar 14 12:02:01 2019",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A050",50,9,1,1.5,1,0.522958993912,NA,"A","shoe",0,1,0
