age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
7,1,1,0,Sat Nov 23 13:13:39 2019,7,old,images/prime/task/A/bed,bed,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,0,1,1.5,1,0.885192871094,,A,bed,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/candle,candle,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,1,1,1.5,1,,,B, candle,0
7,1,1,0,Sat Nov 23 13:13:39 2019,7,old,images/prime/task/A/fish,fish,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,2,1,1.5,1,0.884403944016,,A,fish,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/sock,sock,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,3,1,1.5,1,0.12017416954,,B,sock,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/bird,bird,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,4,1,1.5,1,0.76981306076,,B,bird,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/key,key,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,5,1,1.5,1,1.26382112503,,B,key,0
7,1,1,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/A/clock,clock,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,6,1,1.5,1,0.764690876007,,A,clock,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/kangaroo,kangaroo,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,7,1,1.5,1,1.0736541748,,B,kangeroo,0
7,1,1,0,Sat Nov 23 13:13:39 2019,7,old,images/prime/task/A/foot,foot,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,8,1,1.5,1,0.829206943512,,A,foot,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/guitar,guitar,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,9,1,1.5,1,0.0642290115356,,B,violin,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/flower,flower,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,10,1,1.5,1,1.01214599609,,B,flower,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/pumpkin,pumpkin,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,11,1,1.5,1,0.737981796265,,B,pumpkin,0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/camel,camel,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,12,1,1.5,1,,,B," 
dont know",0
7,1,0,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/B/ear,ear,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,13,1,1.5,1,,,B, ear,0
7,1,1,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/A/cat,cat,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,14,1,1.5,1,0.334591150284,,A,cat,0
7,1,1,0,Sat Nov 23 13:13:39 2019,6,old,images/prime/task/A/table,table,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,15,1,1.5,1,1.25918412209,,A,table,0
7,1,1,0,Sat Nov 23 13:13:39 2019,8,old,images/prime/task/A/piano,piano,4,1,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1060,1060,16,1,1.5,1,0.278869867325,,A,piano,0
