age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
18,1,0,3,Mon Sep 30 11:03:04 2019,7,old,images/prime/task/A/monkey,monkey,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,0,1,1.5,1,0.494076967239,,A,monkey,0
18,1,1,3,Mon Sep 30 11:03:04 2019,6,old,images/prime/task/B/carrot,carrot,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,1,1,1.5,1,1.24858880043,,B,carrot,0
18,1,1,3,Mon Sep 30 11:03:04 2019,6,old,images/prime/task/B/bird,bird,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,2,1,1.5,1,0.378676891327,,B,bird,0
18,1,1,3,Mon Sep 30 11:03:04 2019,5,old,images/prime/task/B/pumpkin,pumpkin,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,3,1,1.5,1,0.303678035736,,B,pumpkin,0
18,1,0,3,Mon Sep 30 11:03:04 2019,6,old,images/prime/task/A/cat,cat,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,4,1,1.5,1,0.484932899475,,A,cat,0
18,1,1,3,Mon Sep 30 11:03:04 2019,6,old,images/prime/task/B/hand,hand,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,5,1,1.5,1,0.768790960312,,B,hand,0
18,1,1,3,Mon Sep 30 11:03:04 2019,5,old,images/prime/task/B/elephant,elephant,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,6,1,1.5,1,0.928411006927,,B,elephant,0
18,1,0,3,Mon Sep 30 11:03:04 2019,6,old,images/prime/task/A/hanger,hanger,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,7,1,1.5,1,0.555114984512,,A,clothes hanger,0
18,1,0,3,Mon Sep 30 11:03:04 2019,7,old,images/prime/task/A/clock,clock,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,8,1,1.5,1,0.421281099319,,A,clock,0
18,1,0,3,Mon Sep 30 11:03:04 2019,7,old,images/prime/task/A/grapes,grapes,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,9,1,1.5,1,0.96720290184,,A,grapes,0
18,1,0,3,Mon Sep 30 11:03:04 2019,7,old,images/prime/task/A/ladder,ladder,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,10,1,1.5,1,0.2474360466,,A,ladder,0
18,1,1,3,Mon Sep 30 11:03:04 2019,6,old,images/prime/task/B/umbrella,umbrella,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,11,1,1.5,1,0.548405170441,,B,umbrella,0
18,1,1,3,Mon Sep 30 11:03:04 2019,6,old,images/prime/task/B/comb,comb,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,12,1,1.5,1,1.14537811279,,B,comb,0
18,1,1,3,Mon Sep 30 11:03:04 2019,5,old,images/prime/task/B/car,car,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,13,1,1.5,1,0.353134870529,,B,car,0
18,1,0,3,Mon Sep 30 11:03:04 2019,6,old,images/prime/task/A/snowman,snowman,4,0,1,10,1,0.5,3,3,5,2,10,B,1,1,6,data,2019,2019,14,1,1.5,1,0.27560710907,,A,snowman,0
