age,animation_time_between_frames,appeared_in_n_back_task,condition,date,difficulty,difficulty_category,image_folder_path,image_name,n_back_block_total,n_back_blocks_reversed,n_back_display_time,n_back_focal_image_height,n_back_image_overlap,n_back_interstimulus_interval,n_back_max_difficulty,n_back_max_errors_to_raise_difficulty,n_back_min_errors_to_lower_difficulty,n_back_practice_max_difficulty,n_back_prime_image_height,n_back_prime_list_name,n_back_start_difficulty,n_back_task,n_back_task_critical_age,output_location,participant,participant_num,position,practice_run,prime_image_display_time,prime_task,reaction_time,response_time,set,user_response,younger_than_or_at_critical_age
9,1,0,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/B/mountain,mountain,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,0,1,1.5,1,0.07931304,,B,mountain,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/grapes,grapes,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,1,1,1.5,1,1.389166117,,A,grapes,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/fish,fish,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,2,1,1.5,1,0.019113064,,A,fish,0
9,1,0,1,Sun Jul 21 12:10:36 2019,8,old,images/prime/task/B/sandwich,sandwich,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,3,1,1.5,1,0.891122818,,B,sandwich,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/flower,flower,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,4,1,1.5,1,1.428590059,,B,flower,0
9,1,1,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/A/kite,kite,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,5,1,1.5,1,0.974048853,,A,kite,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/ladder,ladder,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,6,1,1.5,1,0.609842062,,A,ladder,0
9,1,0,1,Sun Jul 21 12:10:36 2019,8,old,images/prime/task/B/bird,bird,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,7,1,1.5,1,0.173621893,,B,bird,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/watch,watch,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,8,1,1.5,1,0.452814102,,A,watch,0
9,1,0,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/B/chair,chair,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,9,1,1.5,1,0.216189861,,B,chair,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/kangaroo,kangaroo,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,10,1,1.5,1,1.407623053,,B,kangaroo,0
9,1,0,1,Sun Jul 21 12:10:36 2019,8,old,images/prime/task/B/guitar,guitar,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,11,1,1.5,1,0.683447123,,B,guitar,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/penguin,penguin,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,12,1,1.5,1,0.289324045,,A,penguin,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/ball,ball,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,13,1,1.5,1,0.545855045,,B,ball,0
9,1,0,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/B/elephant,elephant,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,14,1,1.5,1,1.498808146,,B,elephant,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/whistle,whistle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,15,1,1.5,1,1.27807188,,A,whistle,0
9,1,0,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/B/umbrella,umbrella,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,16,1,1.5,1,0.309210062,,B,umbrella,0
9,1,1,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/A/shoe,shoe,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,17,1,1.5,1,0.855975866,,A,shoe,0
9,1,1,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/A/table,table,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,18,1,1.5,1,0.439742804,,A,table,0
9,1,0,1,Sun Jul 21 12:10:36 2019,8,old,images/prime/task/B/candle,candle,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,19,1,1.5,1,1.233965874,,B,candle,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/snowman,snowman,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,20,1,1.5,1,0.051309109,,A,snowman,0
9,1,0,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/B/apple,apple,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,21,1,1.5,1,1.227761984,,B,strawberry,0
9,1,1,1,Sun Jul 21 12:10:36 2019,4,old,images/prime/task/A/banana,banana,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,22,1,1.5,1,1.386191845,,A,moon,0
9,1,1,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/A/pear,pear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,23,1,1.5,1,0.506643057,,A,pear,0
9,1,1,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/A/cat,cat,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,24,1,1.5,1,1.376600027,,A,cat,0
9,1,1,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/A/horse,horse,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,25,1,1.5,1,1.325065136,,A,horse,0
9,1,0,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/B/car,car,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,26,1,1.5,1,1.087861061,,B,car,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/comb,comb,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,27,1,1.5,1,0.731441975,,B,comb,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/camel,camel,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,28,1,1.5,1,0.055438995,,B,camel,0
9,1,0,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/B/bowl,bowl,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,29,1,1.5,1,0.318065166,,B,bowl,0
9,1,0,1,Sun Jul 21 12:10:36 2019,8,old,images/prime/task/B/hand,hand,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,30,1,1.5,1,0.141637087,,B,hand,0
9,1,1,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/A/clock,clock,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,31,1,1.5,1,0.548923969,,A,clock,0
9,1,1,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/A/bed,bed,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,32,1,1.5,1,1.326349974,,A,bed,0
9,1,1,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/A/hanger,hanger,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,33,1,1.5,1,0.899354935,,A,hanger,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/pumpkin,pumpkin,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,34,1,1.5,1,0.00477314,,B,pumpkin,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/carrot,carrot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,35,1,1.5,1,1.400012016,,B,carrot,0
9,1,1,1,Sun Jul 21 12:10:36 2019,8,old,images/prime/task/A/tree,tree,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,36,1,1.5,1,0.024174929,,A,tree,0
9,1,1,1,Sun Jul 21 12:10:36 2019,5,old,images/prime/task/A/truck,truck,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,37,1,1.5,1,0.615008116,,A,truck,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/scissors,scissors,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,38,1,1.5,1,0.583724022,,A,scissors,0
9,1,1,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/A/piano,piano,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,39,1,1.5,1,1.452822924,,A,piano,0
9,1,0,1,Sun Jul 21 12:10:36 2019,8,old,images/prime/task/B/ear,ear,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,40,1,1.5,1,1.308304071,,B,ear,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/glasses,glasses,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,41,1,1.5,1,0.342321157,,B,glasses,0
9,1,1,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/A/foot,foot,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,42,1,1.5,1,0.358561039,,A,sock,0
9,1,0,1,Sun Jul 21 12:10:36 2019,6,old,images/prime/task/B/sock,sock,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,43,1,1.5,1,0.815899134,,B,sock,0
9,1,0,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/B/key,key,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,44,1,1.5,1,1.303462982,,B,key,0
9,1,1,1,Sun Jul 21 12:10:36 2019,7,old,images/prime/task/A/monkey,monkey,4,0,1,10,1,0.5,3,3,5,2,10,A,1,1,6,data,1005,1005,45,1,1.5,1,0.094000101,,A,monkey,0
