"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",1,18,1,1,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,0,1,1.5,1,0.299331903458,NA,"A","ladder",0,1,0
"2",2,18,1,0,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,1,1,1.5,1,0.732255935669,NA,"B","mountain ",0,1,0
"3",3,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,2,1,1.5,1,1.18230009079,NA,"B","ear",0,1,0
"4",4,18,1,1,0,"Tue Mar 26 14:01:01 2019",4,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,3,1,1.5,1,0.593046188354,NA,"A","table ",0,1,0
"5",5,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,4,1,1.5,1,0.373297929764,NA,"B","key",0,1,0
"6",6,18,1,1,0,"Tue Mar 26 14:01:01 2019",4,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,5,1,1.5,1,0.892353057861,NA,"A","scissors",0,1,0
"7",7,18,1,0,0,"Tue Mar 26 14:01:01 2019",4,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,6,1,1.5,1,1.07483506203,NA,"B","chair",0,1,0
"8",8,18,1,1,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,7,1,1.5,1,0.275215148926,NA,"A","fish",0,1,0
"9",9,18,1,0,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,8,1,1.5,1,0.893700122833,NA,"B","bird",0,1,0
"10",10,18,1,1,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,9,1,1.5,1,0.510536909103,NA,"A","penguin",0,1,0
"11",11,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,10,1,1.5,1,0.87145113945,NA,"B","kangaroo",0,1,0
"12",12,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,11,1,1.5,1,0.576673030853,NA,"B","hand",0,1,0
"13",13,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,12,1,1.5,1,0.745032072067,NA,"B","camel",0,1,0
"14",14,18,1,1,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,13,1,1.5,1,0.607377052307,NA,"A","tree",0,1,0
"15",15,18,1,1,0,"Tue Mar 26 14:01:01 2019",7,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,14,1,1.5,1,0.143002986908,NA,"A","hanger",0,1,0
"16",16,18,1,1,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,15,1,1.5,1,0.795451879501,NA,"A","monkey",0,1,0
"17",17,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,16,1,1.5,1,0.887481927872,NA,"B","elephant",0,1,0
"18",18,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,17,1,1.5,1,0.51651597023,NA,"B","cup",0,1,0
"19",19,18,1,1,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,18,1,1.5,1,1.13197398186,NA,"A","kite",0,1,0
"20",20,18,1,1,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,19,1,1.5,1,0.83572602272,NA,"A","rabbit",0,0,0
"21",21,18,1,1,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,20,1,1.5,1,0.73483300209,NA,"A","truck",0,1,0
"22",22,18,1,0,0,"Tue Mar 26 14:01:01 2019",7,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,21,1,1.5,1,0.345592021942,NA,"B","flower",0,1,0
"23",23,18,1,0,0,"Tue Mar 26 14:01:01 2019",3,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,22,1,1.5,1,1.21434879303,NA,"B","earth",0,1,0
"24",24,18,1,1,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,23,1,1.5,1,0.827430963516,NA,"A","grapes",0,1,0
"25",25,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,24,1,1.5,1,1.02842402458,NA,"B","pumpkin",0,1,0
"26",26,18,1,1,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,25,1,1.5,1,0.784033060074,NA,"A","snowman",0,1,0
"27",27,18,1,1,0,"Tue Mar 26 14:01:01 2019",4,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,26,1,1.5,1,0.745847940445,NA,"A","bed",0,1,0
"28",28,18,1,0,0,"Tue Mar 26 14:01:01 2019",4,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,27,1,1.5,1,0.264014005661,NA,"B","ruler",0,0,0
"29",29,18,1,0,0,"Tue Mar 26 14:01:01 2019",7,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,28,1,1.5,1,0.62840294838,NA,"B","sandwich",0,1,0
"30",30,18,1,1,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,29,1,1.5,1,0.921104192734,NA,"A","shoe",0,1,0
"31",31,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,30,1,1.5,1,1.38532996178,NA,"B","apple",0,1,0
"32",32,18,1,1,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,31,1,1.5,1,0.598188877106,NA,"A","horse",0,1,0
"33",33,18,1,1,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,32,1,1.5,1,0.527016878128,NA,"A","pear",0,1,0
"34",34,18,1,0,0,"Tue Mar 26 14:01:01 2019",3,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,33,1,1.5,1,0.847289085388,NA,"B","umbrella",0,1,0
"35",35,18,1,0,0,"Tue Mar 26 14:01:01 2019",4,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,34,1,1.5,1,0.583045005798,NA,"B","foot",0,1,0
"36",36,18,1,1,0,"Tue Mar 26 14:01:01 2019",4,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,35,1,1.5,1,0.893722057343,NA,"A","banana",0,1,0
"37",37,18,1,1,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,36,1,1.5,1,0.852969884872,NA,"A","piano",0,1,0
"38",38,18,1,0,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,37,1,1.5,1,1.27252316475,NA,"B","candle",0,1,0
"39",39,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,38,1,1.5,1,1.06720304489,NA,"B","glasses",0,1,0
"40",40,18,1,1,0,"Tue Mar 26 14:01:01 2019",4,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,39,1,1.5,1,0.831020832062,NA,"A","foot",0,1,0
"41",41,18,1,1,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,40,1,1.5,1,0.579212903976,NA,"A","whistle",0,1,0
"42",42,18,1,0,0,"Tue Mar 26 14:01:01 2019",6,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,41,1,1.5,1,0.725708961487,NA,"B","carrot",0,1,0
"43",43,18,1,1,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,42,1,1.5,1,0.533437013626,NA,"A","clock",0,1,0
"44",44,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,43,1,1.5,1,0.696489810944,NA,"B","guitar",0,1,0
"45",45,18,1,1,0,"Tue Mar 26 14:01:01 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,44,1,1.5,1,0.745764970779,NA,"A","watch",0,1,0
"46",46,18,1,0,0,"Tue Mar 26 14:01:01 2019",5,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A060",60,45,1,1.5,1,0.750146865845,NA,"B","car",0,1,0
