"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"11",11,9,1,1,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/A/bed","bed",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,10,1,1.5,1,1.187437058,NA,"A","bed",0,1,0
"12",12,9,1,0,0,"Sat May 25 14:33:59 2019",5,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,11,1,1.5,1,0.96303606,NA,"B","umbrella",0,1,0
"13",13,9,1,1,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,12,1,1.5,1,0.577541828,NA,"A","mailbox",0,0,0
"14",14,9,1,1,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,13,1,1.5,1,0.517891884,NA,"A","cat",0,1,0
"15",15,9,1,0,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,14,1,1.5,1,1.222231865,NA,"B","ear",0,1,0
"16",16,9,1,1,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,15,1,1.5,1,1.225646973,NA,"A","snowman",0,1,0
"17",17,9,1,1,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,16,1,1.5,1,NA,NA,"A","hanger",0,1,0
"18",18,9,1,0,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,17,1,1.5,1,1.232604027,NA,"B","sock",0,1,0
"19",19,9,1,0,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,18,1,1.5,1,1.272798061,NA,"B","candle",0,1,0
"20",20,9,1,1,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,19,1,1.5,1,1.197245836,NA,"A","fish",0,1,0
"21",21,9,1,0,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,20,1,1.5,1,0.924328804,NA,"B","apple",0,1,0
"22",22,9,1,1,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,21,1,1.5,1,1.254405975,NA,"A","watch",0,1,0
"23",23,9,1,0,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,22,1,1.5,1,NA,NA,"B"," carrot",0,1,0
"24",24,9,1,1,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,23,1,1.5,1,1.262809038,NA,"A","tree",0,1,0
"25",25,9,1,1,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,24,1,1.5,1,1.017583132,NA,"A","banana",0,1,0
"26",26,9,1,0,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,25,1,1.5,1,1.161842108,NA,"B","hand",0,1,0
"27",27,9,1,0,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,26,1,1.5,1,1.120490074,NA,"B","chair",0,1,0
"28",28,9,1,0,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,27,1,1.5,1,0.592708111,NA,"B","car",0,1,0
"29",29,9,1,1,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,28,1,1.5,1,1.26896596,NA,"A","ladder",0,1,0
"30",30,9,1,1,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/A/monkey","monkey",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,29,1,1.5,1,0.005819082,NA,"A","monkey",0,1,0
"31",31,9,1,0,0,"Sat May 25 14:33:59 2019",5,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,30,1,1.5,1,0.608155012,NA,"B","camel",0,1,0
"32",32,9,1,1,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/A/grapes","grapes",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,31,1,1.5,1,1.362208128,NA,"A","grapes",0,1,0
"33",33,9,1,1,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,32,1,1.5,1,0.59465313,NA,"A","foot",0,1,0
"34",34,9,1,1,0,"Sat May 25 14:33:59 2019",4,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,33,1,1.5,1,1.102095842,NA,"A","table",0,1,0
"35",35,9,1,1,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,34,1,1.5,1,0.452369928,NA,"A","scissors",0,1,0
"36",36,9,1,0,0,"Sat May 25 14:33:59 2019",5,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,35,1,1.5,1,1.313341141,NA,"B","bowl",0,1,0
"37",37,9,1,1,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,36,1,1.5,1,0.126733065,NA,"A","kite",0,1,0
"38",38,9,1,0,0,"Sat May 25 14:33:59 2019",6,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,37,1,1.5,1,1.249489069,NA,"B","mountain",0,1,0
"39",39,9,1,0,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/B/key","key",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,38,1,1.5,1,0.245403051,NA,"B","key",0,1,0
"40",40,9,1,1,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,39,1,1.5,1,0.112030983,NA,"A","piano",0,1,0
"41",41,9,1,0,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,40,1,1.5,1,1.404879093,NA,"B","glasses",0,1,0
"42",42,9,1,0,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,41,1,1.5,1,0.342068911,NA,"B","kangaroo",0,1,0
"43",43,9,1,1,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,42,1,1.5,1,0.79259491,NA,"A","horse",0,1,0
"44",44,9,1,0,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,43,1,1.5,1,1.234699011,NA,"B","pumpkin",0,1,0
"45",45,9,1,1,0,"Sat May 25 14:33:59 2019",7,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,44,1,1.5,1,0.92184186,NA,"A","pear",0,1,0
"46",46,9,1,1,0,"Sat May 25 14:33:59 2019",8,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","C1078",1078,45,1,1.5,1,1.073948145,NA,"A","penguin",0,1,0
