"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",18,1,0,3,"Thu May 16 10:06:20 2019",7,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,0,1,1.5,1,0.0587770938873,NA,"A","pear",0,1,0
"2",18,1,0,3,"Thu May 16 10:06:20 2019",6,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,1,1,1.5,1,0.897028923035,NA,"A","ladder",0,1,0
"3",18,1,0,3,"Thu May 16 10:06:20 2019",6,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,2,1,1.5,1,0.557950973511,NA,"A","clocl",0,1,0
"4",18,1,1,3,"Thu May 16 10:06:20 2019",5,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,3,1,1.5,1,1.22435998917,NA,"B","sandwich",0,1,0
"5",18,1,0,3,"Thu May 16 10:06:20 2019",7,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,4,1,1.5,1,0.884575843811,NA,"A","whistle",0,1,0
"6",18,1,0,3,"Thu May 16 10:06:20 2019",6,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,5,1,1.5,1,0.493991851807,NA,"A","table",0,1,0
"7",18,1,1,3,"Thu May 16 10:06:20 2019",5,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,6,1,1.5,1,1.09670686722,NA,"B","bowl",0,1,0
"8",18,1,1,3,"Thu May 16 10:06:20 2019",6,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,7,1,1.5,1,0.949512004852,NA,"B","flower",0,1,0
"9",18,1,1,3,"Thu May 16 10:06:20 2019",1,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,8,1,1.5,1,0.0739879608154,NA,"B","",0,0,0
"10",18,1,1,3,"Thu May 16 10:06:20 2019",6,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A087",87,9,1,1.5,1,1.30407309532,NA,"B","mountain",0,1,0
