"","X","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"11",11,18,1,1,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,10,1,1.5,1,0.843597173691,NA,"A","table",0,1,0
"12",12,18,1,0,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,11,1,1.5,1,0.488704919815,NA,"B","mountain ",0,1,0
"13",13,18,1,1,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,12,1,1.5,1,0.58164691925,NA,"A","scisors ",0,1,0
"14",14,18,1,1,1,"Thu Mar 14 11:13:39 2019",4,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,13,1,1.5,1,1.45819687843,NA,"A","foot",0,1,0
"15",15,18,1,0,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/B/sock","sock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,14,1,1.5,1,0.270791053772,NA,"B","sock",0,1,0
"16",16,18,1,1,1,"Thu Mar 14 11:13:39 2019",7,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,15,1,1.5,1,0.558738946915,NA,"A","watch",0,1,0
"17",17,18,1,0,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,16,1,1.5,1,0.954848051071,NA,"B","car",0,1,0
"18",18,18,1,1,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,17,1,1.5,1,1.13164997101,NA,"A","penguin",0,1,0
"19",19,18,1,0,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,18,1,1.5,1,1.34551787376,NA,"B","candle",0,1,0
"20",20,18,1,1,1,"Thu Mar 14 11:13:39 2019",7,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,19,1,1.5,1,0.594645023346,NA,"A","whistle",0,1,0
"21",21,18,1,1,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,20,1,1.5,1,0.654852151871,NA,"A","bed",0,1,0
"22",22,18,1,1,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,21,1,1.5,1,0.660139083862,NA,"A","truck",0,1,0
"23",23,18,1,0,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,22,1,1.5,1,0.878407001495,NA,"B","carrot",0,1,0
"24",24,18,1,0,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,23,1,1.5,1,0.98913192749,NA,"B","guitar",0,1,0
"25",25,18,1,0,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,24,1,1.5,1,0.564851999283,NA,"B","apple",0,1,0
"26",26,18,1,1,1,"Thu Mar 14 11:13:39 2019",7,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,25,1,1.5,1,0.503480911255,NA,"A","grapes",0,1,0
"27",27,18,1,0,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,26,1,1.5,1,0.374681949615,NA,"B","bowl",0,1,0
"28",28,18,1,0,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,27,1,1.5,1,0.610385894775,NA,"B","ball",0,1,0
"29",29,18,1,1,1,"Thu Mar 14 11:13:39 2019",4,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,28,1,1.5,1,0.6194190979,NA,"A","coat hanger",0,1,0
"30",30,18,1,0,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,29,1,1.5,1,0.522052049637,NA,"B","chair",0,1,0
"31",31,18,1,1,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,30,1,1.5,1,0.0341658592224,NA,"A","ladder",0,1,0
"32",32,18,1,1,1,"Thu Mar 14 11:13:39 2019",4,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,31,1,1.5,1,0.871869087219,NA,"A","banana",0,1,0
"33",33,18,1,1,1,"Thu Mar 14 11:13:39 2019",4,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,32,1,1.5,1,1.22323298454,NA,"A","horse",0,1,0
"34",34,18,1,0,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,33,1,1.5,1,1.04088497162,NA,"B","sandwhich ",0,1,0
"35",35,18,1,1,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/A/monkey","monkey",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,34,1,1.5,1,1.1479139328,NA,"A","monkey",0,1,0
"36",36,18,1,0,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,35,1,1.5,1,1.17554593086,NA,"B","ear",0,1,0
"37",37,18,1,0,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/B/key","key",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,36,1,1.5,1,0.508229970932,NA,"B","kay",0,1,0
"38",38,18,1,1,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,37,1,1.5,1,0.510524988174,NA,"A","clock",0,1,0
"39",39,18,1,0,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,38,1,1.5,1,0.774317026138,NA,"B","bird",0,1,0
"40",40,18,1,0,1,"Thu Mar 14 11:13:39 2019",4,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,39,1,1.5,1,0.926830053329,NA,"B","camel",0,1,0
"41",41,18,1,0,1,"Thu Mar 14 11:13:39 2019",4,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,40,1,1.5,1,0.259981155396,NA,"B","kangaroo",0,1,0
"42",42,18,1,1,1,"Thu Mar 14 11:13:39 2019",6,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,41,1,1.5,1,0.69300699234,NA,"A","tree",0,1,0
"43",43,18,1,0,1,"Thu Mar 14 11:13:39 2019",5,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,42,1,1.5,1,0.898679971695,NA,"B","hand",0,1,0
"44",44,18,1,0,1,"Thu Mar 14 11:13:39 2019",7,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,43,1,1.5,1,0.529927968979,NA,"B","glasses",0,1,0
"45",45,18,1,1,1,"Thu Mar 14 11:13:39 2019",7,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,44,1,1.5,1,0.520439863205,NA,"A","fish",0,1,0
"46",46,18,1,0,1,"Thu Mar 14 11:13:39 2019",3,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A049",49,45,1,1.5,1,0.8899269104,NA,"B","umbrella",0,1,0
