"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",20,1,1,2,"Wed Mar 20 12:21:14 2019",5,"old","images/prime/task/B/chair","chair",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,0,1,1.5,1,0.7584400177,NA,"B","chair",0,1,0
"2",20,1,1,2,"Wed Mar 20 12:21:14 2019",6,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,1,1,1.5,1,0.449495077133,NA,"B","bird",0,1,0
"3",20,1,1,2,"Wed Mar 20 12:21:14 2019",5,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,2,1,1.5,1,0.634709119797,NA,"B","guitar",0,1,0
"4",20,1,1,2,"Wed Mar 20 12:21:14 2019",5,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,3,1,1.5,1,1.18184089661,NA,"B","comb",0,1,0
"5",20,1,0,2,"Wed Mar 20 12:21:14 2019",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,4,1,1.5,1,0.709079027176,NA,"A","horse",0,1,0
"6",20,1,0,2,"Wed Mar 20 12:21:14 2019",6,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,5,1,1.5,1,0.782432079315,NA,"A","pear",0,1,0
"7",20,1,1,2,"Wed Mar 20 12:21:14 2019",4,"old","images/prime/task/B/glasses","glasses",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,6,1,1.5,1,1.17535614967,NA,"B","glasses",0,1,0
"8",20,1,1,2,"Wed Mar 20 12:21:14 2019",6,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,7,1,1.5,1,1.43431687355,NA,"B","candle",0,1,0
"9",20,1,1,2,"Wed Mar 20 12:21:14 2019",4,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,8,1,1.5,1,1.29087805748,NA,"B","car",0,1,0
"10",20,1,0,2,"Wed Mar 20 12:21:14 2019",6,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,9,1,1.5,1,0.510224819183,NA,"A","railroad tracks",0,1,0
"11",20,1,0,2,"Wed Mar 20 12:21:14 2019",6,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,10,1,1.5,1,1.18817400932,NA,"A","watch",0,1,0
"12",20,1,1,2,"Wed Mar 20 12:21:14 2019",7,"old","images/prime/task/B/ball","ball",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data","A054",54,11,1,1.5,1,0.082780122757,NA,"B","ball",0,1,0
