"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct","response_uncertain"
"1",19,1,1,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,0,1,1.5,1,0.855237961,NA,"A","tree",0,1,0
"2",19,1,1,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,1,1,1.5,1,0.93198204,NA,"A","banana",0,1,0
"3",19,1,0,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/B/comb","comb",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,2,1,1.5,1,0.796854973,NA,"B","comb",0,1,0
"4",19,1,1,0,"Tue Sep 25 14:04:23 2018",8,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,3,1,1.5,1,0.75672102,NA,"A","pear",0,1,0
"5",19,1,0,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,4,1,1.5,1,1.044050217,NA,"B","pumpkin",0,1,0
"6",19,1,0,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/B/apple","apple",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,5,1,1.5,1,0.762064934,NA,"B","apple",0,1,0
"7",19,1,1,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,6,1,1.5,1,1.391031027,NA,"A","watch",0,1,0
"8",19,1,1,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,7,1,1.5,1,0.29923892,NA,"A","shoe",0,1,0
"9",19,1,0,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/B/flower","flower",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,8,1,1.5,1,0.091907978,NA,"B","flower",0,1,0
"10",19,1,1,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,9,1,1.5,1,1.285519123,NA,"A","hanger",0,1,0
"11",19,1,1,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/A/piano","piano",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,10,1,1.5,1,0.974123955,NA,"A","piano",0,1,0
"12",19,1,0,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/B/umbrella","umbrella",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,11,1,1.5,1,0.789908886,NA,"B","umbrella",0,1,0
"13",19,1,0,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/B/camel","camel",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,12,1,1.5,1,0.653793097,NA,"B","camel",0,1,0
"14",19,1,1,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,13,1,1.5,1,0.912648916,NA,"A","truck",0,1,0
"15",19,1,1,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/A/snowman","snowman",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,14,1,1.5,1,1.451683044,NA,"A","snowman",0,1,0
"16",19,1,1,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,15,1,1.5,1,1.319391966,NA,"A","kite",0,1,0
"17",19,1,1,0,"Tue Sep 25 14:04:23 2018",4,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,16,1,1.5,1,0.907433987,NA,"A","table",0,1,0
"18",19,1,1,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,17,1,1.5,1,0.27304101,NA,"A","whistle",0,1,0
"19",19,1,0,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,18,1,1.5,1,1.189764977,NA,"B","nail",0,0,0
"20",19,1,1,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,19,1,1.5,1,0.734247923,NA,"A","ladder",0,1,0
"21",19,1,1,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/A/clock","clock",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,20,1,1.5,1,0.851397991,NA,"A","clock",0,1,0
"22",19,1,0,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,21,1,1.5,1,0.998281956,NA,"B","elephant",0,1,0
"23",19,1,0,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/B/bowl","bowl",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,22,1,1.5,1,0.924344063,NA,"B","bowl",0,1,0
"24",19,1,0,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/B/carrot","carrot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,23,1,1.5,1,1.111417055,NA,"B","carrot",0,1,0
"25",19,1,1,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/A/cat","cat",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,24,1,1.5,1,0.397526026,NA,"A","cat",0,1,0
"26",19,1,0,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/B/sandwich","sandwich",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,25,1,1.5,1,0.977674007,NA,"B","sandwich",0,1,0
"27",19,1,1,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,26,1,1.5,1,0.802839041,NA,"A","foot",0,1,0
"28",19,1,0,0,"Tue Sep 25 14:04:23 2018",7,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,27,1,1.5,1,0.6534729,NA,"B","mountain",0,1,0
"29",19,1,1,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,28,1,1.5,1,0.796998024,NA,"A","scissors",0,1,0
"30",19,1,0,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,29,1,1.5,1,0.598966837,NA,"B","hand",0,1,0
"31",19,1,1,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/A/fish","fish",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,30,1,1.5,1,0.624258995,NA,"A","fish",0,1,0
"32",19,1,0,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/B/ear","ear",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,31,1,1.5,1,1.058670044,NA,"B","ear",0,1,0
"33",19,1,0,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,32,1,1.5,1,0.830796957,NA,"B","kangaroo",0,1,0
"34",19,1,1,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,33,1,1.5,1,0.517071009,NA,"A","penguin",0,1,0
"35",19,1,0,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,34,1,1.5,1,0.506783962,NA,"B","guitar",0,1,0
"36",19,1,1,0,"Tue Sep 25 14:04:23 2018",5,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,35,1,1.5,1,1.158200979,NA,"A","horse",0,1,0
"37",19,1,0,0,"Tue Sep 25 14:04:23 2018",6,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data","A016",16,36,1,1.5,1,0.166138172,NA,"B","car",0,1,0
